ID;token;organizations;itinerary;lat;lgt;distance;duration;weather;roadtype;traffic;circadian;pause;outlayer;timestamp;reload_weather;reload_roadtype;date
1972370;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68416976928711;6.515748023986816;31630;1758;1;0;1;2;0;0;1627982716;0;0;"2021-08-03 10:38:06"
1972371;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67495346069336;6.519621849060059;32710;1806;1;0;1;2;0;0;1627982764;0;0;"2021-08-03 10:38:09"
1972372;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.697837829589844;6.487706184387207;28680;1614;1;0;1;2;0;0;1627982572;0;0;"2021-08-03 10:38:11"
1972373;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.697574615478516;6.502940654754639;29840;1668;1;0;1;2;0;0;1627982626;0;0;"2021-08-03 10:38:13"
1972374;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6913948059082;6.5124287605285645;30820;1716;1;0;1;2;0;0;1627982674;0;0;"2021-08-03 10:38:15"
1972375;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68272399902344;6.516221523284912;31790;1764;1;0;1;2;0;0;1627982722;0;0;"2021-08-03 10:38:18"
1972376;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67396545410156;6.520483016967773;32840;1812;1;0;1;2;0;0;1627982770;0;0;"2021-08-03 10:38:21"
1972377;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.69710159301758;6.504505634307861;29970;1674;1;0;1;2;0;0;1627982632;0;0;"2021-08-03 10:38:25"
1972378;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66541290283203;6.528563022613525;33900;1866;1;0;1;2;0;0;1627982824;1;1;"2021-08-03 10:38:26"
1972379;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.690460205078125;6.51305627822876;30930;1722;1;0;1;2;0;0;1627982680;0;0;"2021-08-03 10:38:27"
1972380;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.681453704833984;6.51658296585083;31930;1770;1;0;1;2;0;0;1627982728;0;0;"2021-08-03 10:38:30"
1972381;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.672950744628906;6.521310329437256;32970;1818;1;0;1;2;0;0;1627982776;0;0;"2021-08-03 10:38:32"
1972382;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66481399536133;6.53004264831543;34030;1872;1;0;1;2;0;0;1627982830;0;0;"2021-08-03 10:38:37"
1972383;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.689361572265625;6.513693332672119;31060;1728;1;0;1;2;0;0;1627982686;0;0;"2021-08-03 10:38:38"
1972384;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68025207519531;6.516903877258301;32070;1776;1;0;1;2;0;0;1627982734;0;0;"2021-08-03 10:38:41"
1972385;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67190933227539;6.52203369140625;33100;1824;1;0;1;2;0;0;1627982782;0;0;"2021-08-03 10:38:43"
1972386;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66436004638672;6.5316033363342285;34160;1878;1;0;1;2;0;0;1627982836;0;0;"2021-08-03 10:38:48"
1972387;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.68854904174805;6.514100074768066;31160;1734;1;0;1;2;0;0;1627982692;0;0;"2021-08-03 10:38:49"
1972388;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67910385131836;6.5173211097717285;32200;1782;1;0;1;2;0;0;1627982740;0;0;"2021-08-03 10:38:52"
1972389;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67088317871094;6.522738933563232;33230;1830;1;0;1;2;0;0;1627982788;0;0;"2021-08-03 10:38:54"
1972390;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.662620544433594;6.544588565826416;35080;1926;1;0;1;2;0;0;1627982884;1;1;"2021-08-03 10:38:55"
1972391;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.664024353027344;6.5332350730896;34290;1884;1;0;1;2;0;0;1627982842;0;0;"2021-08-03 10:38:59"
1972392;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.678009033203125;6.517784595489502;32330;1788;1;0;1;2;0;0;1627982746;0;0;"2021-08-03 10:39:03"
1972393;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66986846923828;6.523428916931152;33350;1836;1;0;1;2;0;0;1627982794;0;0;"2021-08-03 10:39:04"
1972394;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66282272338867;6.546247482299805;35210;1932;1;0;1;2;0;0;1627982890;0;0;"2021-08-03 10:39:06"
1972395;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66376495361328;6.534903526306152;34420;1890;1;0;1;2;0;0;1627982848;0;0;"2021-08-03 10:39:09"
1972396;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.67730712890625;6.518085956573486;32410;1794;1;0;1;2;0;0;1627982752;0;0;"2021-08-03 10:39:12"
1972397;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6688346862793;6.5241498947143555;33480;1842;1;0;1;2;0;0;1627982800;0;0;"2021-08-03 10:39:13"
1972398;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6632080078125;6.547854900360107;35340;1938;1;0;1;2;0;0;1627982896;0;0;"2021-08-03 10:39:14"
1972399;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.663509368896484;6.536566257476807;34550;1896;1;0;1;2;0;0;1627982854;0;0;"2021-08-03 10:39:18"
1972400;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66783905029297;6.525018215179443;33610;1848;1;0;1;2;0;0;1627982806;0;0;"2021-08-03 10:39:22"
1972401;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66371536254883;6.549688816070557;35490;1944;1;0;1;2;0;0;1627982902;0;0;"2021-08-03 10:39:23"
1972402;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66564178466797;6.561001777648926;36260;1986;1;0;1;2;0;0;1627982944;1;1;"2021-08-03 10:39:23"
1972403;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66327667236328;6.538234233856201;34680;1902;1;0;1;2;0;0;1627982860;0;0;"2021-08-03 10:39:26"
1972404;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66692352294922;6.52603006362915;33740;1854;1;0;1;2;0;0;1627982812;0;0;"2021-08-03 10:39:30"
1972405;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66413116455078;6.551274299621582;35620;1950;1;0;1;2;0;0;1627982908;0;0;"2021-08-03 10:39:31"
1972406;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6652946472168;6.562614917755127;36390;1992;1;0;1;2;0;0;1627982950;0;0;"2021-08-03 10:39:31"
1972407;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.663028717041016;6.53990364074707;34810;1908;1;0;1;2;0;0;1627982866;0;0;"2021-08-03 10:39:34"
1972408;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.666107177734375;6.5272135734558105;33870;1860;1;0;1;2;0;0;1627982818;0;0;"2021-08-03 10:39:38"
1972409;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66475296020508;6.564117431640625;36520;1998;1;0;1;2;0;0;1627982956;0;0;"2021-08-03 10:39:39"
1972410;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.664554595947266;6.552854537963867;35750;1956;1;0;1;2;0;0;1627982914;0;0;"2021-08-03 10:39:39"
1972411;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66279220581055;6.541545867919922;34940;1914;1;0;1;2;0;0;1627982872;0;0;"2021-08-03 10:39:43"
1972412;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66400909423828;6.565415859222412;36650;2004;1;0;1;2;0;0;1627982962;0;0;"2021-08-03 10:39:47"
1972413;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66496658325195;6.5544233322143555;35880;1962;1;0;1;2;0;0;1627982920;0;0;"2021-08-03 10:39:47"
1972414;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66263961791992;6.542918682098389;35040;1920;1;0;1;2;0;0;1627982878;0;0;"2021-08-03 10:39:51"
1972415;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.65684509277344;6.573574542999268;37430;2052;1;0;1;2;0;0;1627983010;1;1;"2021-08-03 10:39:52"
1972416;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66312789916992;6.566492557525635;36780;2010;1;0;1;2;0;0;1627982968;0;0;"2021-08-03 10:39:54"
1972417;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66538619995117;6.55599308013916;36010;1968;1;0;1;2;0;0;1627982926;0;0;"2021-08-03 10:39:55"
1972418;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.656070709228516;6.574847221374512;37560;2058;1;0;1;2;0;0;1627983016;0;0;"2021-08-03 10:40:00"
1972419;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66218566894531;6.56745719909668;36910;2016;1;0;1;2;0;0;1627982974;0;0;"2021-08-03 10:40:03"
1972420;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.665687561035156;6.557623863220215;36140;1974;1;0;1;2;0;0;1627982932;0;0;"2021-08-03 10:40:03"
1972421;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.655364990234375;6.576187610626221;37690;2064;1;0;1;2;0;0;1627983022;0;0;"2021-08-03 10:40:09"
1972422;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66123962402344;6.568403244018555;37040;2022;1;0;1;2;0;0;1627982980;0;0;"2021-08-03 10:40:10"
1972423;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66578674316406;6.559290409088135;36270;1980;1;0;1;2;0;0;1627982938;0;0;"2021-08-03 10:40:11"
1972424;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.65471649169922;6.577601909637451;37820;2070;1;0;1;2;0;0;1627983028;0;0;"2021-08-03 10:40:16"
1972425;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.66032028198242;6.569342136383057;37160;2028;1;0;1;2;0;0;1627982986;0;0;"2021-08-03 10:40:18"
1972426;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64862060546875;6.589426040649414;39230;2124;1;0;1;2;0;0;1627983082;1;1;"2021-08-03 10:40:22"
1972427;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.654083251953125;6.579037189483643;37950;2076;1;0;1;2;0;0;1627983034;0;0;"2021-08-03 10:40:24"
1972428;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6594123840332;6.570273399353027;37280;2034;1;0;1;2;0;0;1627982992;0;0;"2021-08-03 10:40:26"
1972429;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64757537841797;6.59011697769165;39360;2130;1;0;1;2;0;0;1627983088;0;0;"2021-08-03 10:40:30"
1972430;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.65345764160156;6.5804667472839355;38080;2082;1;0;1;2;0;0;1627983040;0;0;"2021-08-03 10:40:32"
1972431;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.65853500366211;6.57128381729126;37400;2040;1;0;1;2;0;0;1627982998;0;0;"2021-08-03 10:40:34"
1972432;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64650344848633;6.5907182693481445;39490;2136;1;0;1;2;0;0;1627983094;0;0;"2021-08-03 10:40:37"
1972433;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.65283966064453;6.581882953643799;38210;2088;1;0;1;2;0;0;1627983046;0;0;"2021-08-03 10:40:39"
1972434;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.65766906738281;6.5723676681518555;37530;2046;1;0;1;2;0;0;1627983004;0;0;"2021-08-03 10:40:41"
1972435;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64561080932617;6.591241359710693;39600;2142;1;0;1;2;0;0;1627983100;0;0;"2021-08-03 10:40:45"
1972436;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.65221405029297;6.583314418792725;38340;2094;1;0;1;2;0;0;1627983052;0;0;"2021-08-03 10:40:48"
1972437;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64088439941406;6.599940776824951;40320;2184;1;0;1;2;0;0;1627983142;1;1;"2021-08-03 10:40:52"
1972438;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.644378662109375;6.591934680938721;39750;2148;1;0;1;2;0;0;1627983106;0;0;"2021-08-03 10:40:53"
1972439;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.651580810546875;6.584753036499023;38470;2100;1;0;1;2;0;0;1627983058;0;0;"2021-08-03 10:40:55"
1972440;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64098358154297;6.601624488830566;40450;2190;1;0;1;2;0;0;1627983148;0;0;"2021-08-03 10:41:00"
1972441;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.643394470214844;6.592771530151367;39880;2154;1;0;1;2;0;0;1627983112;0;0;"2021-08-03 10:41:00"
1972442;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.65105056762695;6.585942268371582;38580;2106;1;0;1;2;0;0;1627983064;0;0;"2021-08-03 10:41:03"
1972443;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.642539978027344;6.5938591957092285;40010;2160;1;0;1;2;0;0;1627983118;0;0;"2021-08-03 10:41:08"
1972444;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64124298095703;6.603259563446045;40580;2196;1;0;1;2;0;0;1627983154;0;0;"2021-08-03 10:41:08"
1972445;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.65038299560547;6.587314605712891;38710;2112;1;0;1;2;0;0;1627983070;0;0;"2021-08-03 10:41:11"
1972446;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.641845703125;6.5951619148254395;40130;2166;1;0;1;2;0;0;1627983124;0;0;"2021-08-03 10:41:15"
1972447;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64150619506836;6.60490608215332;40710;2202;1;0;1;2;0;0;1627983160;0;0;"2021-08-03 10:41:16"
1972448;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64958190917969;6.588508129119873;38840;2118;1;0;1;2;0;0;1627983076;0;0;"2021-08-03 10:41:19"
1972449;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6378173828125;6.61554479598999;41250;2250;1;0;1;2;0;0;1627983208;1;1;"2021-08-03 10:41:22"
1972450;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64133834838867;6.596639633178711;40250;2172;1;0;1;2;0;0;1627983130;0;0;"2021-08-03 10:41:24"
1972451;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64177322387695;6.6065545082092285;40840;2208;1;0;1;2;0;0;1627983166;0;0;"2021-08-03 10:41:24"
1972452;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.637001037597656;6.617012977600098;41390;2256;1;0;1;2;0;0;1627983214;0;0;"2021-08-03 10:41:30"
1972453;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.641021728515625;6.598240852355957;40380;2178;1;0;1;2;0;0;1627983136;0;0;"2021-08-03 10:41:31"
1972454;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64183807373047;6.608245372772217;40970;2214;1;0;1;2;0;0;1627983172;0;0;"2021-08-03 10:41:32"
1972455;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.63645553588867;6.618812084197998;41540;2262;1;0;1;2;0;0;1627983220;0;0;"2021-08-03 10:41:38"
1972456;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64161682128906;6.609790802001953;41090;2220;1;0;1;2;0;0;1627983178;0;0;"2021-08-03 10:41:39"
1972457;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.63606643676758;6.6207804679870605;41690;2268;1;0;1;2;0;0;1627983226;0;0;"2021-08-03 10:41:45"
1972458;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64128875732422;6.610982418060303;41190;2226;1;0;1;2;0;0;1627983184;0;0;"2021-08-03 10:41:47"
1972459;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.63220977783203;6.633060455322266;43120;2310;1;0;1;2;0;0;1627983268;1;1;"2021-08-03 10:41:52"
1972460;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.63566207885742;6.6228203773498535;41850;2274;1;0;1;2;0;0;1627983232;0;0;"2021-08-03 10:41:52"
1972461;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.64060592651367;6.612433910369873;41320;2232;1;0;1;2;0;0;1627983190;0;0;"2021-08-03 10:41:54"
1972462;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6314811706543;6.63435173034668;43250;2316;1;0;1;2;0;0;1627983274;0;0;"2021-08-03 10:41:59"
1972463;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.63522720336914;6.624837875366211;42010;2280;1;0;1;2;0;0;1627983238;0;0;"2021-08-03 10:42:00"
1972464;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.639774322509766;6.6135053634643555;41440;2238;1;0;1;2;0;0;1627983196;0;0;"2021-08-03 10:42:02"
1972465;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.63079071044922;6.635676860809326;43380;2322;1;0;1;2;0;0;1627983280;0;0;"2021-08-03 10:42:07"
1972466;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6346435546875;6.626688480377197;42160;2286;1;0;1;2;0;0;1627983244;0;0;"2021-08-03 10:42:08"
1972467;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6388053894043;6.614450931549072;41570;2244;1;0;1;2;0;0;1627983202;0;0;"2021-08-03 10:42:10"
1972468;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.63028335571289;6.636885166168213;43490;2328;1;0;1;2;0;0;1627983286;0;0;"2021-08-03 10:42:15"
1972469;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.63406753540039;6.628416061401367;42300;2292;1;0;1;2;0;0;1627983250;0;0;"2021-08-03 10:42:16"
1972470;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62511444091797;6.6478376388549805;44500;2376;1;0;1;2;0;0;1627983334;1;1;"2021-08-03 10:42:22"
1972471;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62985610961914;6.6387176513671875;43640;2334;1;0;1;2;0;0;1627983292;0;0;"2021-08-03 10:42:23"
1972472;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.633522033691406;6.630066871643066;42440;2298;1;0;1;2;0;0;1627983256;0;0;"2021-08-03 10:42:23"
1972473;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62447738647461;6.649248123168945;44630;2382;1;0;1;2;0;0;1627983340;0;0;"2021-08-03 10:42:29"
1972474;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62957000732422;6.640337944030762;43770;2340;1;0;1;2;0;0;1627983298;0;0;"2021-08-03 10:42:30"
1972475;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.63290786743164;6.631641387939453;42580;2304;1;0;1;2;0;0;1627983262;0;0;"2021-08-03 10:42:31"
1972476;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62397384643555;6.650765419006348;44760;2388;1;0;1;2;0;0;1627983346;0;0;"2021-08-03 10:42:37"
1972477;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62910461425781;6.641870975494385;43900;2346;1;0;1;2;0;0;1627983304;0;0;"2021-08-03 10:42:38"
1972478;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62359619140625;6.652360916137695;44890;2394;1;0;1;2;0;0;1627983352;0;0;"2021-08-03 10:42:44"
1972479;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62842559814453;6.643231391906738;44030;2352;1;0;1;2;0;0;1627983310;0;0;"2021-08-03 10:42:45"
1972480;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62322998046875;6.653937339782715;45010;2400;1;0;1;2;0;0;1627983358;0;0;"2021-08-03 10:42:52"
1972481;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62066650390625;6.66334342956543;45760;2436;1;0;1;2;0;0;1627983394;1;1;"2021-08-03 10:42:52"
1972482;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.627601623535156;6.644375324249268;44160;2358;1;0;1;2;0;0;1627983316;0;0;"2021-08-03 10:42:53"
1972483;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62285614013672;6.655540943145752;45140;2406;1;0;1;2;0;0;1627983364;0;0;"2021-08-03 10:42:59"
1972484;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62002944946289;6.6647419929504395;45890;2442;1;0;1;2;0;0;1627983400;0;0;"2021-08-03 10:42:59"
1972485;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62675094604492;6.645474433898926;44290;2364;1;0;1;2;0;0;1627983322;0;0;"2021-08-03 10:43:00"
1972486;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62248992919922;6.657163143157959;45270;2412;1;0;1;2;0;0;1627983370;0;0;"2021-08-03 10:43:07"
1972487;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.619503021240234;6.666232585906982;46020;2448;1;0;1;2;0;0;1627983406;0;0;"2021-08-03 10:43:07"
1972488;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.62588882446289;6.646589756011963;44420;2370;1;0;1;2;0;0;1627983328;0;0;"2021-08-03 10:43:08"
1972489;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.622108459472656;6.6587815284729;45400;2418;1;0;1;2;0;0;1627983376;0;0;"2021-08-03 10:43:15"
1972490;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.619083404541016;6.667789459228516;46150;2454;1;0;1;2;0;0;1627983412;0;0;"2021-08-03 10:43:15"
1972491;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.613670349121094;6.675980567932129;47010;2496;1;0;1;2;0;0;1627983454;1;1;"2021-08-03 10:43:22"
1972492;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.621742248535156;6.660374164581299;45530;2424;1;0;1;2;0;0;1627983382;0;0;"2021-08-03 10:43:22"
1972493;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.618648529052734;6.669344425201416;46280;2460;1;0;1;2;0;0;1627983418;0;0;"2021-08-03 10:43:22"
1972494;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.61271667480469;6.67689847946167;47140;2502;1;0;1;2;0;0;1627983460;0;0;"2021-08-03 10:43:29"
1972495;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.621280670166016;6.6619157791137695;45660;2430;1;0;1;2;0;0;1627983388;0;0;"2021-08-03 10:43:30"
1972496;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.61806869506836;6.670797824859619;46410;2466;1;0;1;2;0;0;1627983424;0;0;"2021-08-03 10:43:30"
1972497;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.61186218261719;6.678006649017334;47270;2508;1;0;1;2;0;0;1627983466;0;0;"2021-08-03 10:43:37"
1972498;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.61737823486328;6.672115802764893;46540;2472;1;0;1;2;0;0;1627983430;0;0;"2021-08-03 10:43:38"
1972499;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.611122131347656;6.679270267486572;47400;2514;1;0;1;2;0;0;1627983472;0;0;"2021-08-03 10:43:44"
1972500;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.61656188964844;6.673251152038574;46660;2478;1;0;1;2;0;0;1627983436;0;0;"2021-08-03 10:43:45"
1972501;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.61050796508789;6.680674076080322;47530;2520;1;0;1;2;0;0;1627983478;0;0;"2021-08-03 10:43:51"
1972502;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.60929870605469;6.690272331237793;48170;2556;1;0;1;2;0;0;1627983514;1;1;"2021-08-03 10:43:52"
1972503;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.615638732910156;6.674227714538574;46790;2484;1;0;1;2;0;0;1627983442;0;0;"2021-08-03 10:43:52"
1972504;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.61003112792969;6.682156085968018;47650;2526;1;0;1;2;0;0;1627983484;0;0;"2021-08-03 10:43:59"
1972505;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.609127044677734;6.691753387451172;48280;2562;1;0;1;2;0;0;1627983520;0;0;"2021-08-03 10:43:59"
1972506;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.61465835571289;6.675102233886719;46920;2490;1;0;1;2;0;0;1627983448;0;0;"2021-08-03 10:44:00"
1972507;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.60968780517578;6.68379020690918;47780;2532;1;0;1;2;0;0;1627983490;0;0;"2021-08-03 10:44:07"
1972508;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.60895919799805;6.693232536315918;48390;2568;1;0;1;2;0;0;1627983526;0;0;"2021-08-03 10:44:07"
1972509;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.6095085144043;6.685469150543213;47910;2538;1;0;1;2;0;0;1627983496;0;0;"2021-08-03 10:44:14"
1972510;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.60878372192383;6.69476842880249;48510;2574;1;0;1;2;0;0;1627983532;0;0;"2021-08-03 10:44:14"
1972511;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.60944747924805;6.687164783477783;48040;2544;1;0;1;2;0;0;1627983502;0;0;"2021-08-03 10:44:21"
1972512;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.60860061645508;6.696412563323975;48630;2580;1;0;1;2;0;0;1627983538;0;0;"2021-08-03 10:44:22"
1972513;NULL;NULL;6abca0f8-8939-44f5-ac26-739d4dd69216;47.60631561279297;6.707048416137695;49470;2616;1;0;1;2;0;0;1627983574;1;1;"2021-08-03 10:44:22"
