	Timestamp	Quality	Lat	Lon		8104	5465
464	1,62538E+12	3.5	44,43296086	24,36005227	5984		
465	1,62538E+12	2.5	44,43328486	24,36104544	5914		
466	1,62538E+12	3.0	44,43370802	24,36192513	5912		
467	1,62538E+12	3.0	44,43416345	24,36279751	5937		
468	1,62538E+12	3.0	44,43474599	24,36341291	5938		
469	1,62538E+12	2.5	44,43526621	24,36375439	5961		
470	1,62538E+12	2.5	44,43608609	24,36429972	6913		
471	1,62538E+12	2.0	44,43685815	24,36482895	5976		
472	1,62538E+12	2.0	44,43764106	24,3653581	5910		
473	1,62538E+12	2.5	44,43840063	24,36600024	5968		
474	1,62538E+12	2.5	44,43893543	24,36688361	5937		
475	1,62538E+12	2.5	44,43922277	24,36792296	5925		
476	1,62538E+12	3.0	44,43938219	24,36902887	5941		
477	1,62538E+12	3.0	44,43951567	24,37017937	5932		
478	1,62538E+12	3.0	44,43962124	24,37111747	5964		
479	1,62538E+12	2.5	44,43946626	24,37162827	5914		
480	1,62538E+12	3.0	44,43973151	24,37226906	6944		
481	1,62538E+12	2.5	44,44014846	24,37295554	5917		
482	1,62538E+12	2.5	44,4406611	24,37378418	5957		
483	1,62538E+12	2.5	44,44115899	24,37455892	5928		
484	1,62538E+12	2.5	44,44163365	24,37530432	5943		
485	1,62538E+12	3.0	44,44190057	24,37575049	5966		
486	1,62538E+12	3.5	44,442046	24,37612533	6936		
487	1,62538E+12	4.0	44,44255235	24,37669178	5994		
488	1,62538E+12	3.0	44,44323405	24,37778452	5883		
489	1,62538E+12	2.5	44,44399886	24,37896939	5947		
490	1,62538E+12	2.5	44,44471652	24,380067	6007		
491	1,62538E+12	2.5	44,44541268	24,38117844	5869		
492	1,62538E+12	2.5	44,44603562	24,38215552	5905		
493	1,62538E+12	2.5	44,44656263	24,38298524	6023		
494	1,62538E+12	2.5	44,44705021	24,38376962	5888		
495	1,62538E+12	2.5	44,44753267	24,38452793	5947		
496	1,62538E+12	2.5	44,44788597	24,38508231	5928		
497	1,62538E+12	3.0	44,44826801	24,38567349	5911		
498	1,62538E+12	2.5	44,44882369	24,38652408	5984		
499	1,62538E+12	2.5	44,44941935	24,38750518	5916		
500	1,62538E+12	2.5	44,45004317	24,38849232	5926		
501	1,62538E+12	2.5	44,4506895	24,38950435	5930		
502	1,62538E+12	2.5	44,45118655	24,39030055	5951		
503	1,62538E+12	2.5	44,45189151	24,39139799	6929		
504	1,62538E+12	2.5	44,45252309	24,39240592	5962		
505	1,62538E+12	2.5	44,45319624	24,39348542	5919		
506	1,62538E+12	2.5	44,45388795	24,3945599	5942		
507	1,62538E+12	2.0	44,45455524	24,3956192	5941		
508	1,62538E+12	2.5	44,45532113	24,39683533	5975		
509	1,62538E+12	2.5	44,45603255	24,39796647	5901		
510	1,62538E+12	2.5	44,45678051	24,39915502	5962		
511	1,62538E+12	2.5	44,45754682	24,40036696	5920		
512	1,62538E+12	2.5	44,45833443	24,4016038	5946		
513	1,62538E+12	2.0	44,45909953	24,40283778	5959		
514	1,62538E+12	2.0	44,45983294	24,4039949	5919		
515	1,62538E+12	2.5	44,46064842	24,40525847	5936		
516	1,62538E+12	2.0	44,46148137	24,40657712	5930		
517	1,62538E+12	2.0	44,46231562	24,40789483	5940		
518	1,62538E+12	2.5	44,46314069	24,4092113	5964		
519	1,62538E+12	2.5	44,46400269	24,41055332	6918		
520	1,62538E+12	2.5	44,46481129	24,41183886	5943		
521	1,62538E+12	2.0	44,46551608	24,4129508	5930		
522	1,62538E+12	2.5	44,46621874	24,41405679	5942		
523	1,62538E+12	2.5	44,46690429	24,41515415	5949		
524	1,62538E+12	2.5	44,46764056	24,41629937	5929		
525	1,62538E+12	2.5	44,46853428	24,41768314	5953		
526	1,62538E+12	2.5	44,46948973	24,41923371	5937		
527	1,62538E+12	2.5	44,47027965	24,42048647	5961		
528	1,62538E+12	2.5	44,47103004	24,4216663	5921		
529	1,62538E+12	2.5	44,47168211	24,42271831	5974		
530	1,62538E+12	2.5	44,47206151	24,42367477	5901		
531	1,62538E+12	2.5	44,47255956	24,42463618	5942		
532	1,62538E+12	2.5	44,47294907	24,42549038	5969		
533	1,62538E+12	2.5	44,47332756	24,42628951	5908		
534	1,62538E+12	2.5	44,4737964	24,42700172	5928		
535	1,62538E+12	2.5	44,47428611	24,42725041	5971		
536	1,62538E+12	3.0	44,47474628	24,42750681	6952		
537	1,62538E+12	3.0	44,47518134	24,42819974	5941		
538	1,62538E+12	2.5	44,47567843	24,42899292	5911		
539	1,62538E+12	2.5	44,47622304	24,42986674	5950		
540	1,62538E+12	2.5	44,4765918	24,43082588	5913		
541	1,62538E+12	2.5	44,47659436	24,4319592	5943		
542	1,62538E+12	2.0	44,47655124	24,43300635	5965		
543	1,62538E+12	3.0	44,47688341	24,43393816	5925		
544	1,62538E+12	3.0	44,47763711	24,4343622	5953		
545	1,62538E+12	2.5	44,47844907	24,43399834	5917		
546	1,62538E+12	2.5	44,47926798	24,43386063	5974		
547	1,62538E+12	3.0	44,47998413	24,43447217	5907		
548	1,62538E+12	3.0	44,48066625	24,43530466	5936		
549	1,62538E+12	2.5	44,48112662	24,43629239	5935		
550	1,62538E+12	2.5	44,48150322	24,43744632	5935		
551	1,62538E+12	3.0	44,48211083	24,43880914	5969		
552	1,62538E+12	3.0	44,48309226	24,44037043	6946		
553	1,62538E+12	2.5	44,48408451	24,44206341	5975		
554	1,62538E+12	3.0	44,48532005	24,44314744	5875		
555	1,62538E+12	3.0	44,4867741	24,44319086	5941		
556	1,62538E+12	3.5	44,48827429	24,44241327	5939		
557	1,62538E+12	3.5	44,48954637	24,44232183	5919		
558	1,62538E+12	3.5	44,49037564	24,44360317	5963		
559	1,62538E+12	3.0	44,49124861	24,44538969	5956		
560	1,62538E+12	2.5	44,49215423	24,44733337	5953		
561	1,62538E+12	2.5	44,49311664	24,4493959	5911		
562	1,62538E+12	2.5	44,49413806	24,45158836	5956		
563	1,62538E+12	2.5	44,49513983	24,45374946	5924		
564	1,62538E+12	2.5	44,4961208	24,45587251	5957		
565	1,62538E+12	2.5	44,49707831	24,45790948	5911		
566	1,62538E+12	2.5	44,49803586	24,45997898	5934		
567	1,62538E+12	2.5	44,49904034	24,4621441	5988		
568	1,62538E+12	2.5	44,499887	24,46396625	5908		
569	1,62538E+12	2.5	44,50127261	24,46697384	7922		
570	1,62538E+12	2.5	44,50231683	24,46918524	5935		
571	1,62538E+12	2.5	44,50333854	24,47138633	5980		
572	1,62538E+12	2.5	44,50433402	24,47354492	5901		
573	1,62538E+12	2.5	44,50529949	24,47567535	5941		
574	1,62538E+12	2.5	44,50626852	24,47779111	5957		
575	1,62538E+12	2.5	44,50723013	24,47986747	5942		
576	1,62538E+12	2.5	44,50817381	24,48192204	5916		
577	1,62538E+12	2.5	44,50912289	24,48396228	5938		
578	1,62538E+12	2.5	44,51002466	24,48596011	5955		
579	1,62538E+12	2.5	44,51091297	24,48789147	5932		
580	1,62538E+12	2.5	44,5117893	24,48978511	5941		
581	1,62538E+12	2.5	44,51270226	24,49176416	5959		
582	1,62538E+12	2.5	44,5135969	24,49369652	5905		
583	1,62538E+12	2.5	44,51449402	24,49563911	5949		
584	1,62538E+12	2.5	44,51524755	24,49725196	5945		
585	1,62538E+12	2.5	44,51628121	24,49949655	6932		
586	1,62538E+12	2.5	44,51710884	24,50129614	5937		
587	1,62538E+12	2.5	44,51782918	24,50288527	5938		
588	1,62538E+12	2.5	44,51852286	24,50437565	5943		
589	1,62538E+12	2.5	44,5191782	24,50579463	5939		
590	1,62538E+12	2.5	44,51984167	24,50724872	5960		
591	1,62538E+12	2.5	44,52052408	24,50875084	5943		
592	1,62538E+12	2.5	44,52122598	24,51026805	5911		
593	1,62538E+12	2.5	44,52193346	24,51180269	5961		
594	1,62538E+12	2.5	44,52264626	24,51337329	5916		
595	1,62538E+12	2.5	44,52337024	24,51495772	5971		
596	1,62538E+12	2.5	44,52413509	24,51659571	5915		
597	1,62538E+12	2.5	44,52497697	24,51841861	5946		
598	1,62538E+12	2.5	44,52585778	24,5203405	5949		
599	1,62538E+12	2.5	44,5266694	24,52210966	5929		
600	1,62538E+12	2.5	44,52739888	24,52371824	5940		
601	1,62538E+12	2.5	44,52812178	24,52527543	5979		
602	1,62538E+12	2.5	44,52885251	24,52687126	6907		
603	1,62538E+12	2.5	44,52967075	24,52859323	5929		
604	1,62538E+12	3.5	44,53060525	24,53065485	5936		
605	1,62538E+12	3.0	44,53134277	24,53228043	5954		
606	1,62538E+12	2.5	44,53205075	24,53383628	5928		
607	1,62538E+12	2.5	44,53273673	24,53533572	5965		
608	1,62538E+12	3.0	44,53338373	24,53674858	6021		
609	1,62538E+12	2.5	44,53402197	24,53812773	5835		
610	1,62538E+12	2.5	44,53466578	24,53941335	5939		
611	1,62538E+12	3.0	44,53555405	24,54011198	5978		
612	1,62538E+12	2.5	44,53654882	24,5400492	5911		
613	1,62538E+12	2.5	44,5374277	24,53935426	5931		
614	1,62538E+12	3.0	44,53812612	24,53839394	5950		
615	1,62538E+12	3.0	44,53914959	24,53818473	5928		
616	1,62538E+12	2.5	44,54015081	24,53841473	5947		
617	1,62538E+12	2.5	44,54106909	24,53870441	5949		
618	1,62538E+12	3.0	44,54190137	24,53977436	7904		
619	1,62538E+12	2.5	44,54238023	24,54100616	5954		
620	1,62538E+12	2.0	44,54281647	24,54219597	5930		
621	1,62538E+12	2.0	44,54327211	24,54338721	5936		
622	1,62538E+12	2.5	44,54370176	24,54427737	5950		
623	1,62538E+12	2.5	44,54424386	24,54515303	5935		
624	1,62538E+12	2.5	44,54499874	24,54614779	5948		
625	1,62538E+12	2.5	44,54581002	24,54708405	5923		
626	1,62538E+12	2.0	44,54667604	24,54807747	5958		
627	1,62538E+12	2.0	44,54749935	24,54903024	5948		
628	1,62538E+12	2.5	44,54826487	24,54992987	5919		
629	1,62538E+12	2.5	44,54900784	24,5509906	5945		
630	1,62538E+12	2.5	44,54954781	24,5525255	5999		
631	1,62538E+12	2.5	44,54972726	24,55407606	5874		
632	1,62538E+12	2.5	44,55000479	24,55544164	5937		
633	1,62538E+12	2.5	44,55067408	24,55684084	5982		
634	1,62538E+12	2.5	44,55128546	24,55822712	6893		
635	1,62538E+12	2.5	44,5519066	24,55947158	5941		
636	1,62538E+12	2.5	44,55258868	24,56093984	5931		
637	1,62538E+12	2.5	44,55341605	24,56276558	5957		
638	1,62538E+12	2.5	44,55429775	24,56461161	5982		
639	1,62538E+12	3.0	44,55547289	24,5658171	5888		
640	1,62538E+12	3.0	44,55649154	24,56726776	6042		
641	1,62538E+12	2.5	44,55754854	24,56904388	5839		
642	1,62538E+12	2.0	44,55859527	24,57081984	5941		
643	1,62538E+12	2.0	44,55964079	24,57257736	5937		
644	1,62538E+12	2.0	44,56071087	24,57437469	5951		
645	1,62538E+12	2.0	44,56177252	24,57617596	5930		
646	1,62538E+12	2.0	44,56284842	24,57798159	5943		
647	1,62538E+12	2.0	44,56393287	24,57980658	5937		
648	1,62538E+12	2.0	44,56501154	24,58162419	5945		
649	1,62538E+12	2.0	44,56602043	24,58333109	5934		
650	1,62538E+12	2.5	44,56669584	24,58456499	5941		
651	1,62538E+12	2.5	44,56700278	24,58662735	6057		
652	1,62538E+12	2.0	44,56713446	24,58866105	6814		
653	1,62538E+12	2.0	44,5672736	24,59059375	5940		
654	1,62538E+12	2.0	44,56752443	24,59226469	5938		
655	1,62538E+12	2.5	44,56796092	24,59368123	5954		
656	1,62538E+12	2.5	44,56856484	24,59495746	5926		
657	1,62538E+12	2.5	44,56949464	24,59619605	5932		
658	1,62538E+12	3.0	44,57058395	24,59723717	5981		
659	1,62538E+12	3.5	44,5717376	24,59867793	5908		
660	1,62538E+12	3.0	44,57220837	24,60086334	5942		
661	1,62538E+12	3.0	44,57321604	24,60278993	5936		
662	1,62538E+12	3.0	44,57430854	24,60465163	5954		
663	1,62538E+12	3.0	44,57544034	24,60589567	5959		
664	1,62538E+12	3.0	44,57696929	24,60614931	5905		
665	1,62538E+12	2.0	44,57867739	24,60606624	5949		
666	1,62538E+12	2.0	44,58041358	24,60599139	5940		
667	1,62538E+12	2.0	44,58220622	24,60591436	6984		
668	1,62538E+12	2.0	44,5843242	24,60581454	6868		
669	1,62538E+12	1.5	44,58617802	24,60572904	5955		
670	1,62538E+12	2.0	44,58797783	24,60564455	5927		
671	1,62538E+12	2.5	44,58973497	24,60582619	5938		
672	1,62538E+12	2.0	44,59150468	24,60621754	5999		
673	1,62538E+12	2.0	44,59327603	24,60660981	5886		
674	1,62538E+12	2.0	44,59492328	24,60694827	5937		
675	1,62538E+12	2.5	44,59642368	24,6072905	5937		
676	1,62538E+12	3.0	44,59759443	24,60818762	5959		
677	1,62538E+12	2.5	44,59834532	24,60974707	5924		
678	1,62538E+12	2.5	44,59899408	24,61145665	5941		
679	1,62538E+12	2.5	44,59964812	24,61321592	5941		
680	1,62538E+12	2.5	44,60025752	24,61484696	5944		
681	1,62538E+12	2.5	44,60078118	24,61635771	5931		
682	1,62538E+12	2.5	44,60079904	24,61787551	5940		
683	1,62538E+12	2.0	44,60060177	24,61919172	5977		
684	1,62538E+12	3.0	44,60089706	24,62096591	6936		
685	1,62538E+12	2.5	44,60145153	24,62224835	5903		
686	1,62538E+12	2.5	44,60189845	24,62331402	5936		
687	1,62538E+12	2.0	44,60231084	24,62430074	5951		
688	1,62538E+12	2.0	44,60270491	24,62526315	5929		
689	1,62538E+12	2.5	44,60309912	24,6261699	5941		
690	1,62538E+12	3.0	44,60349361	24,62707481	5988		
691	1,62538E+12	3.0	44,6034354	24,6281917	5894		
692	1,62538E+12	3.0	44,6029355	24,62912394	5938		
693	1,62538E+12	3.0	44,60270345	24,63021602	5939		
694	1,62538E+12	3.0	44,60248099	24,63139283	5951		
695	1,62538E+12	3.0	44,60180998	24,63223999	5930		
696	1,62538E+12	3.0	44,60129277	24,63317483	5942		
697	1,62538E+12	3.0	44,60140664	24,63426515	5935		
698	1,62538E+12	2.5	44,60198394	24,63511717	5964		
699	1,62538E+12	3.0	44,60267319	24,63605183	5971		
700	1,62538E+12	2.5	44,60369943	24,63764012	6876		
701	1,62538E+12	2.5	44,60488119	24,63954952	5957		
702	1,62538E+12	3.0	44,60614539	24,64145171	5925		
703	1,62538E+12	2.5	44,60763385	24,64308098	5941		
704	1,62538E+12	2.5	44,60915584	24,64475191	5938		
705	1,62538E+12	2.5	44,61066659	24,6463671	5954		
706	1,62538E+12	3.0	44,61217789	24,64802136	5939		
707	1,62538E+12	3.0	44,6136705	24,64966404	5926		
708	1,62538E+12	3.0	44,61513712	24,65128443	5951		
709	1,62538E+12	3.0	44,616569	24,65286409	5933		
710	1,62538E+12	3.0	44,61801526	24,65445355	5937		
711	1,62538E+12	3.0	44,61942161	24,6559928	5941		
712	1,62538E+12	3.0	44,62078451	24,65748905	5949		
713	1,62538E+12	3.0	44,62212721	24,65896787	5930		
714	1,62538E+12	3.0	44,62347301	24,66044133	5961		
715	1,62538E+12	3.0	44,6247725	24,66185192	5923		
716	1,62538E+12	3.5	44,6256816	24,66284115	5942		
717	1,62538E+12	3.5	44,62672774	24,66400037	6924		
718	1,62538E+12	3.0	44,62745269	24,66485457	5937		
719	1,62538E+12	3.0	44,62768248	24,66598621	5951		
720	1,62538E+12	2.0	44,62753643	24,66720368	5931		
721	1,62538E+12	3.0	44,62695129	24,66797188	5944		
722	1,62538E+12	3.0	44,62645525	24,66857026	5936		
723	1,62538E+12	3.0	44,62672112	24,6694077	5951		
724	1,62538E+12	3.0	44,62739628	24,67002628	5931		
725	1,62538E+12	2.5	44,62790678	24,67105055	5937		
726	1,62538E+12	2.5	44,6284006	24,67207356	6004		
727	1,62538E+12	2.5	44,62893839	24,6730524	5880		
728	1,62538E+12	2.5	44,62955596	24,6737709	5944		
729	1,62538E+12	3.0	44,63031155	24,67463834	5931		
730	1,62538E+12	2.5	44,63117023	24,67562565	5952		
731	1,62538E+12	2.5	44,63201408	24,67658588	5929		
732	1,62538E+12	2.5	44,63289984	24,67758827	5940		
733	1,62538E+12	2.5	44,63378535	24,67859091	6984		
734	1,62538E+12	2.5	44,63474449	24,67967109	5890		
735	1,62538E+12	3.5	44,63580367	24,6806423	5938		
736	1,62538E+12	3.0	44,6373034	24,6809277	5938		
737	1,62538E+12	3.5	44,63866588	24,68198642	5952		
738	1,62538E+12	2.5	44,63987308	24,68372977	5931		
739	1,62538E+12	2.5	44,6410885	24,68546935	5980		
740	1,62538E+12	2.5	44,64221771	24,68709083	5900		
741	1,62538E+12	2.0	44,64330534	24,68863562	5945		
742	1,62538E+12	2.0	44,64434793	24,69012877	5934		
743	1,62538E+12	2.0	44,64535874	24,6915723	5938		
744	1,62538E+12	2.0	44,64633104	24,69297124	5963		
745	1,62538E+12	2.0	44,64720896	24,69422953	5970		
746	1,62538E+12	2.0	44,64800231	24,69537048	5892		
747	1,62538E+12	2.5	44,64882097	24,6965509	5932		
748	1,62538E+12	2.0	44,64971658	24,69783677	5956		
749	1,62538E+12	2.0	44,65046068	24,69889205	5944		
750	1,62538E+12	2.0	44,65147426	24,70036358	6913		
751	1,62538E+12	2.0	44,65233127	24,70158448	6039		
752	1,62538E+12	2.5	44,6531755	24,70278838	5843		
753	1,62538E+12	2.0	44,65402756	24,70401775	5997		
754	1,62538E+12	2.0	44,65481294	24,70512743	5880		
755	1,62538E+12	2.0	44,65567368	24,70637332	5951		
756	1,62538E+12	2.0	44,65659577	24,707685	5931		
757	1,62538E+12	2.0	44,65753555	24,70902443	5941		
758	1,62538E+12	2.0	44,65840983	24,71028239	5938		
759	1,62538E+12	2.0	44,6592942	24,71154453	5964		
760	1,62538E+12	2.0	44,66011207	24,71278128	5916		
761	1,62538E+12	2.5	44,66053615	24,71428617	5970		
762	1,62538E+12	2.0	44,66059872	24,71587454	5922		
763	1,62538E+12	2.0	44,66065702	24,7172951	5928		
764	1,62538E+12	2.0	44,6607058	24,71850839	5939		
765	1,62538E+12	2.0	44,66079754	24,71943534	5943		
766	1,62538E+12	2.5	44,66139747	24,72049263	6937		
767	1,62538E+12	2.5	44,66217988	24,72070235	5931		
768	1,62538E+12	2.5	44,66301044	24,72081307	5942		
769	1,62538E+12	2.5	44,6636103	24,72151715	5970		
770	1,62538E+12	2.5	44,66404029	24,72260362	5911		
771	1,62538E+12	2.5	44,6645774	24,72363115	5938		
772	1,62538E+12	2.5	44,66537003	24,72421093	5938		
773	1,62538E+12	2.5	44,66638077	24,72478769	6989		
774	1,62538E+12	2.0	44,66704541	24,72562672	5881		
775	1,62538E+12	2.0	44,66763432	24,72649852	5940		
776	1,62538E+12	2.0	44,66821858	24,72735942	6000		
777	1,62538E+12	2.0	44,66884794	24,72829686	5883		
778	1,62538E+12	2.0	44,66947587	24,72920093	5936		
779	1,62538E+12	2.5	44,67004336	24,73028488	5937		
780	1,62538E+12	2.5	44,67037893	24,73162749	5952		
781	1,62538E+12	2.0	44,67066388	24,7327945	5984		
782	1,62538E+12	2.0	44,67095858	24,73403209	6880		
783	1,62538E+12	2.5	44,67123594	24,73519089	5948		
784	1,62538E+12	2.5	44,67152243	24,73636745	5928		
785	1,62538E+12	2.0	44,67191819	24,73800335	5944		
786	1,62538E+12	2.0	44,67229256	24,73942702	5937		
787	1,62538E+12	2.5	44,6722007	24,74074918	5957		
788	1,62538E+12	3.0	44,67157495	24,74174302	5924		
789	1,62538E+12	3.5	44,67071794	24,74228106	5985		
790	1,62538E+12	3.5	44,66980155	24,74263167	5933		
791	1,62538E+12	3.5	44,66906088	24,74332611	5907		
792	1,62538E+12	3.0	44,66883583	24,74439581	5936		
793	1,62538E+12	2.5	44,66926573	24,7454707	5937		
794	1,62538E+12	2.5	44,67009428	24,74627646	5974		
795	1,62538E+12	2.5	44,67104119	24,74705287	5907		
796	1,62538E+12	2.5	44,67205485	24,74788729	5942		
797	1,62538E+12	2.5	44,67306496	24,74872464	5936		
798	1,62538E+12	2.5	44,67385663	24,74938681	5952		
799	1,62538E+12	2.5	44,67491811	24,75024579	6929		
800	1,62538E+12	3.0	44,67574826	24,75091341	5929		
801	1,62538E+12	3.0	44,67667718	24,75165227	6003		
802	1,62538E+12	3.0	44,67771846	24,75255425	5882		
803	1,62538E+12	2.5	44,67869106	24,75338037	6064		
804	1,62538E+12	2.5	44,67953474	24,75408319	5813		
805	1,62538E+12	2.5	44,68022771	24,754884	5949		
806	1,62538E+12	2.5	44,68065599	24,75560535	5933		
807	1,62538E+12	2.5	44,68101507	24,75616702	5942		
808	1,62538E+12	2.0	44,68152464	24,75680656	5937		
809	1,62538E+12	2.0	44,6820773	24,75747652	5941		
810	1,62538E+12	2.0	44,6826987	24,75821899	5938		
811	1,62538E+12	1.5	44,68326871	24,75889365	5940		
812	1,62538E+12	2.0	44,68380888	24,75955741	5954		
813	1,62538E+12	2.0	44,68447784	24,76035872	5924		
814	1,62538E+12	2.0	44,6851688	24,76116615	5942		
815	1,62538E+12	2.0	44,68583005	24,76195137	6931		
816	1,62538E+12	2.0	44,68644943	24,76268479	5950		
817	1,62538E+12	2.0	44,68699438	24,76339448	5930		
818	1,62538E+12	2.0	44,68748267	24,76417383	5938		
819	1,62538E+12	2.5	44,68786945	24,76498344	6000		
820	1,62538E+12	2.0	44,68824333	24,76579355	5885		
821	1,62538E+12	2.0	44,68863095	24,76660727	5937		
822	1,62538E+12	2.0	44,68901413	24,76743573	5991		
823	1,62538E+12	2.0	44,68945703	24,76827719	5896		
824	1,62538E+12	2.0	44,69008919	24,76893945	5933		
825	1,62538E+12	2.0	44,69080182	24,76965308	5941		
826	1,62538E+12	2.0	44,691566	24,77039639	5938		
827	1,62538E+12	2.0	44,69238734	24,77119016	6006		
828	1,62538E+12	2.0	44,69324313	24,77202885	5874		
829	1,62538E+12	2.0	44,69409339	24,77286654	5935		
830	1,62538E+12	2.0	44,69493749	24,77370548	6052		
831	1,62538E+12	2.0	44,69582664	24,77457041	6823		
832	1,62538E+12	2.0	44,69687887	24,77560708	6931		
833	1,62538E+12	2.0	44,6977668	24,77648241	5940		
834	1,62538E+12	2.5	44,69866237	24,77728036	5948		
835	1,62538E+12	2.5	44,69948949	24,77806801	5931		
836	1,62538E+12	2.5	44,70013691	24,77933368	5939		
837	1,62538E+12	2.0	44,70072239	24,78052927	5993		
838	1,62538E+12	2.0	44,70137819	24,78177315	5890		
839	1,62538E+12	2.5	44,70239403	24,78282114	5939		
840	1,62538E+12	2.5	44,70381326	24,78404196	6004		
841	1,62538E+12	2.5	44,70515981	24,78513815	5885		
842	1,62538E+12	2.5	44,7064388	24,78618915	5927		
843	1,62538E+12	2.5	44,70787458	24,78738592	6972		
844	1,62538E+12	3.0	44,70923308	24,78848504	5993		
845	1,62538E+12	2.5	44,71077292	24,78975766	5845		
846	1,62538E+12	2.5	44,71232931	24,79111503	5933		
847	1,62538E+12	2.5	44,71386576	24,79238656	5939		
848	1,62538E+12	2.5	44,71530749	24,79360001	6932		
849	1,62538E+12	2.5	44,71664243	24,79431088	5941		
850	1,62538E+12	2.5	44,7181741	24,7945698	5959		
851	1,62538E+12	2.0	44,7197232	24,79481866	5927		
852	1,62538E+12	2.0	44,72130172	24,79506492	5935		
853	1,62538E+12	2.0	44,72283804	24,79532501	5939		
854	1,62538E+12	2.5	44,72429762	24,79557035	5940		
855	1,62538E+12	2.0	44,72567988	24,79579121	6054		
856	1,62538E+12	2.0	44,72691001	24,79598726	5825		
857	1,62538E+12	2.0	44,72795113	24,79616454	5941		
858	1,62538E+12	2.0	44,72890147	24,7965092	5939		
859	1,62538E+12	2.5	44,72972482	24,79726399	5958		
860	1,62538E+12	3.0	44,73032186	24,79830729	5931		
861	1,62538E+12	2.5	44,73079443	24,79943616	5939		
862	1,62538E+12	2.5	44,73158229	24,80015977	5993		
863	1,62538E+12	2.5	44,73234333	24,80090174	5876		
864	1,62538E+12	2.5	44,73303756	24,80170917	6945		
865	1,62538E+12	2.0	44,73380459	24,80259849	5934		
866	1,62538E+12	2.0	44,73446277	24,80335579	6004		
867	1,62538E+12	2.0	44,73511631	24,80413171	5881		
868	1,62538E+12	2.5	44,73579696	24,80489379	5991		
869	1,62538E+12	2.5	44,73645972	24,80568965	5886		
870	1,62538E+12	2.5	44,73721636	24,80656338	5947		
871	1,62538E+12	2.5	44,73804134	24,80752487	5930		
872	1,62538E+12	2.5	44,73892484	24,8085752	5941		
873	1,62538E+12	2.0	44,73987275	24,80973601	5956		
874	1,62538E+12	2.0	44,74085473	24,81092432	5973		
875	1,62538E+12	2.5	44,74172636	24,81199544	5893		
876	1,62538E+12	2.5	44,74258337	24,8130441	5939		
877	1,62538E+12	2.0	44,74346812	24,81411648	5947		
878	1,62538E+12	2.5	44,74432836	24,81516246	5931		
879	1,62538E+12	2.5	44,74524593	24,81624414	5963		
880	1,62538E+12	2.0	44,74624425	24,81746673	6919		
881	1,62538E+12	2.5	44,74709736	24,81850776	6917		
882	1,62538E+12	2.0	44,74791166	24,81948618	5943		
883	1,62538E+12	2.0	44,74873187	24,82048145	5939		
884	1,62538E+12	2.0	44,74948595	24,82141343	5980		
885	1,62538E+12	2.0	44,75023245	24,82233427	5901		
886	1,62538E+12	2.0	44,75095878	24,82322115	5990		
887	1,62538E+12	2.0	44,75161424	24,82402448	5896		
888	1,62538E+12	2.0	44,7522933	24,82485588	5938		
889	1,62538E+12	2.5	44,75298758	24,82571008	5976		
890	1,62538E+12	2.0	44,75370402	24,826588	5898		
891	1,62538E+12	2.0	44,75443924	24,82747447	6000		
892	1,62538E+12	2.5	44,75486102	24,82820059	5881		
893	1,62538E+12	2.5	44,75476156	24,82896008	5942		
894	1,62538E+12	3.0	44,7544739	24,82999667	5938		
895	1,62538E+12	2.5	44,75424524	24,83125848	5944		
896	1,62538E+12	3.0	44,75411519	24,83254552	5934		
897	1,62538E+12	3.0	44,75432897	24,83377322	6940		
898	1,62538E+12	2.5	44,75469388	24,83492154	5968		
899	1,62538E+12	2.5	44,75526335	24,83576576	5904		
900	1,62538E+12	2.5	44,75579757	24,83622283	5939		
901	1,62538E+12	2.5	44,75622739	24,83650186	5939		
902	1,62538E+12	2.0	44,75685587	24,83682842	5950		
903	1,62538E+12	2.5	44,75766615	24,8372284	5931		
904	1,62538E+12	2.5	44,75860534	24,83743099	5940		
905	1,62538E+12	2.0	44,75960999	24,83734181	5946		
906	1,62538E+12	3.0	44,76059114	24,83716303	5939		
907	1,62538E+12	3.0	44,76155057	24,83669925	5936		
908	1,62538E+12	3.0	44,7625722	24,83684988	5938		
909	1,62539E+12	3.0	44,76339438	24,83702623	5981		
910	1,62539E+12	3.0	44,7641853	24,8368995	5898		
911	1,62539E+12	2.5	44,76498149	24,83674058	5941		
912	1,62539E+12	3.0	44,76561068	24,83660856	5935		
913	1,62539E+12	3.0	44,76617956	24,8365835	5957		
914	1,62539E+12	3.0	44,76696708	24,83733259	6919		
915	1,62539E+12	2.5	44,76743907	24,83845769	5942		
916	1,62539E+12	3.0	44,76808774	24,83935598	5939		
917	1,62539E+12	3.0	44,76892015	24,84014472	5945		
918	1,62539E+12	4.0	44,76968433	24,84061939	5985		
919	1,62539E+12	4.0	44,77059821	24,84012477	5887		
920	1,62539E+12	3.0	44,77152013	24,83998362	5966		
921	1,62539E+12	3.0	44,77221537	24,84072936	5937		
922	1,62539E+12	3.0	44,77279309	24,84172923	5922		
923	1,62539E+12	3.0	44,77357127	24,84250171	5935		
924	1,62539E+12	2.5	44,77438959	24,84309297	5948		
925	1,62539E+12	2.0	44,7752518	24,84373569	5934		
926	1,62539E+12	2.5	44,77605063	24,84435285	5939		
927	1,62539E+12	2.0	44,77681699	24,84493607	5961		
928	1,62539E+12	2.0	44,77755619	24,84550905	5918		
929	1,62539E+12	2.0	44,7782363	24,84603007	6935		
