	RR	Timestamp	SensorContact	errorEstimate	blockerBit	gap
2093	951	1,62677E+12	-1	-1	-1	988
2094	943	1,62677E+12	-1	-1	-1	1416
2095	959	1,62677E+12	-1	-1	-1	592
2096	959	1,62677E+12	-1	-1	-1	1005
2097	935	1,62677E+12	-1	-1	-1	1015
2098	943	1,62677E+12	-1	-1	-1	0
2099	959	1,62677E+12	-1	-1	-1	980
2100	951	1,62677E+12	-1	-1	-1	992
2101	871	1,62677E+12	-1	-1	-1	1049
2102	903	1,62677E+12	-1	-1	-1	989
2103	927	1,62677E+12	-1	-1	-1	960
2104	935	1,62677E+12	-1	-1	-1	1022
2105	951	1,62677E+12	-1	-1	-1	989
2106	935	1,62677E+12	-1	-1	-1	989
2107	863	1,62677E+12	-1	-1	-1	1022
2108	871	1,62677E+12	-1	-1	-1	995
2109	879	1,62677E+12	-1	-1	-1	983
2110	839	1,62677E+12	-1	-1	-1	0
2111	895	1,62677E+12	-1	-1	-1	2045
2112	879	1,62677E+12	-1	-1	-1	205
2113	895	1,62677E+12	-1	-1	-1	5760
2114	911	1,62677E+12	-1	-1	-1	995
2115	911	1,62677E+12	-1	-1	-1	1019
2116	871	1,62677E+12	-1	-1	-1	986
2117	951	1,62677E+12	-1	-1	-1	994
2118	903	1,62677E+12	-1	-1	-1	1018
2119	927	1,62677E+12	-1	-1	-1	990
2120	687	1,62677E+12	-1	-1	-1	0
2121	743	1,62677E+12	-1	-1	-1	2011
2122	943	1,62677E+12	-1	-1	-1	3001
2123	1015	1,62677E+12	-1	-1	-1	994
2124	783	1,62677E+12	-1	-1	-1	984
2125	759	1,62677E+12	-1	-1	-1	5040
2126	879	1,62677E+12	-1	-1	-1	960
2127	823	1,62677E+12	-1	-1	-1	0
2128	863	1,62677E+12	-1	-1	-1	1020
2129	879	1,62677E+12	-1	-1	-1	989
2130	823	1,62677E+12	-1	-1	-1	991
2131	871	1,62677E+12	-1	-1	-1	1019
2132	863	1,62677E+12	-1	-1	-1	991
2133	839	1,62677E+12	-1	-1	-1	993
2134	863	1,62677E+12	-1	-1	-1	0
2135	855	1,62677E+12	-1	-1	-1	1016
2136	855	1,62677E+12	-1	-1	-1	991
2137	831	1,62677E+12	-1	-1	-1	990
2138	815	1,62677E+12	-1	-1	-1	1021
2139	847	1,62677E+12	-1	-1	-1	991
2140	831	1,62677E+12	-1	-1	-1	1
2141	799	1,62677E+12	-1	-1	-1	986
2142	807	1,62677E+12	-1	-1	-1	1022
2143	791	1,62677E+12	-1	-1	-1	989
2144	799	1,62677E+12	-1	-1	-1	991
2145	807	1,62677E+12	-1	-1	-1	0
2146	767	1,62677E+12	-1	-1	-1	1019
2147	791	1,62677E+12	-1	-1	-1	991
2148	815	1,62677E+12	-1	-1	-1	989
2149	767	1,62677E+12	-1	-1	-1	989
2150	791	1,62677E+12	-1	-1	-1	0
2151	783	1,62677E+12	-1	-1	-1	1025
2152	783	1,62677E+12	-1	-1	-1	985
2153	759	1,62677E+12	-1	-1	-1	990
2154	759	1,62677E+12	-1	-1	-1	0
2155	767	1,62677E+12	-1	-1	-1	1029
2156	783	1,62677E+12	-1	-1	-1	992
2157	783	1,62677E+12	-1	-1	-1	979
2158	775	1,62677E+12	-1	-1	-1	1022
2159	807	1,62677E+12	-1	-1	-1	0
2160	807	1,62677E+12	-1	-1	-1	3001
2161	879	1,62677E+12	-1	-1	-1	995
2162	895	1,62677E+12	-1	-1	-1	983
2163	839	1,62677E+12	-1	-1	-1	1021
2164	855	1,62677E+12	-1	-1	-1	0
2165	887	1,62677E+12	-1	-1	-1	990
2166	839	1,62677E+12	-1	-1	-1	988
2167	879	1,62677E+12	-1	-1	-1	1021
2168	847	1,62677E+12	-1	-1	-1	992
2169	871	1,62677E+12	-1	-1	-1	988
2170	791	1,62677E+12	-1	-1	-1	6001
2171	799	1,62677E+12	-1	-1	-1	1
2172	807	1,62677E+12	-1	-1	-1	1020
2173	847	1,62677E+12	-1	-1	-1	989
2174	839	1,62677E+12	-1	-1	-1	990
2175	831	1,62677E+12	-1	-1	-1	2008
2176	831	1,62677E+12	-1	-1	-1	3993
2177	807	1,62677E+12	-1	-1	-1	0
2178	879	1,62677E+12	-1	-1	-1	1019
2179	1087	1,62677E+12	-1	-1	-1	993
2180	791	1,62677E+12	-1	-1	-1	2997
2181	823	1,62677E+12	-1	-1	-1	0
2182	823	1,62677E+12	-1	-1	-1	990
2183	855	1,62677E+12	-1	-1	-1	1021
2184	831	1,62677E+12	-1	-1	-1	990
2185	887	1,62677E+12	-1	-1	-1	992
2186	863	1,62677E+12	-1	-1	-1	1018
2187	855	1,62677E+12	-1	-1	-1	0
2188	911	1,62677E+12	-1	-1	-1	989
2189	847	1,62677E+12	-1	-1	-1	989
2190	847	1,62677E+12	-1	-1	-1	1024
2191	879	1,62677E+12	-1	-1	-1	988
2192	855	1,62677E+12	-1	-1	-1	990
2193	879	1,62677E+12	-1	-1	-1	1020
2194	863	1,62677E+12	-1	-1	-1	991
2195	863	1,62677E+12	-1	-1	-1	0
2196	863	1,62677E+12	-1	-1	-1	989
2197	887	1,62677E+12	-1	-1	-1	1021
2198	879	1,62677E+12	-1	-1	-1	990
2199	863	1,62677E+12	-1	-1	-1	988
2200	895	1,62677E+12	-1	-1	-1	1055
2201	767	1,62677E+12	-1	-1	-1	958
2202	975	1,62677E+12	-1	-1	-1	988
2203	839	1,62677E+12	-1	-1	-1	2011
2204	815	1,62677E+12	-1	-1	-1	989
2205	879	1,62677E+12	-1	-1	-1	1102
2206	887	1,62677E+12	-1	-1	-1	910
2207	839	1,62677E+12	-1	-1	-1	5
2208	855	1,62677E+12	-1	-1	-1	1014
2209	863	1,62677E+12	-1	-1	-1	990
2210	855	1,62677E+12	-1	-1	-1	1096
2211	863	1,62677E+12	-1	-1	-1	882
2212	879	1,62677E+12	-1	-1	-1	1029
2213	831	1,62677E+12	-1	-1	-1	986
2214	831	1,62677E+12	-1	-1	-1	1
2215	799	1,62677E+12	-1	-1	-1	988
2216	887	1,62677E+12	-1	-1	-1	1017
2217	831	1,62677E+12	-1	-1	-1	992
2218	895	1,62677E+12	-1	-1	-1	989
2219	871	1,62677E+12	-1	-1	-1	1020
2220	855	1,62677E+12	-1	-1	-1	990
2221	871	1,62677E+12	-1	-1	-1	0
2222	903	1,62677E+12	-1	-1	-1	989
2223	839	1,62677E+12	-1	-1	-1	1021
2224	847	1,62677E+12	-1	-1	-1	992
2225	895	1,62677E+12	-1	-1	-1	989
2226	823	1,62677E+12	-1	-1	-1	1019
2227	815	1,62677E+12	-1	-1	-1	1184
2228	831	1,62677E+12	-1	-1	-1	0
2229	863	1,62677E+12	-1	-1	-1	798
2230	855	1,62677E+12	-1	-1	-1	1019
2231	815	1,62677E+12	-1	-1	-1	994
2232	903	1,62677E+12	-1	-1	-1	985
2233	863	1,62677E+12	-1	-1	-1	993
2234	887	1,62677E+12	-1	-1	-1	1017
2235	887	1,62677E+12	-1	-1	-1	0
2236	903	1,62677E+12	-1	-1	-1	990
2237	879	1,62677E+12	-1	-1	-1	990
2238	919	1,62677E+12	-1	-1	-1	1021
2239	911	1,62677E+12	-1	-1	-1	990
2240	887	1,62677E+12	-1	-1	-1	989
2241	895	1,62677E+12	-1	-1	-1	1022
2242	895	1,62677E+12	-1	-1	-1	988
2243	879	1,62677E+12	-1	-1	-1	991
2244	895	1,62677E+12	-1	-1	-1	1049
2245	903	1,62677E+12	-1	-1	-1	0
2246	879	1,62677E+12	-1	-1	-1	992
2247	879	1,62677E+12	-1	-1	-1	990
2248	911	1,62677E+12	-1	-1	-1	989
2249	895	1,62677E+12	-1	-1	-1	990
2250	863	1,62677E+12	-1	-1	-1	990
2251	903	1,62677E+12	-1	-1	-1	1020
2252	855	1,62677E+12	-1	-1	-1	990
2253	847	1,62677E+12	-1	-1	-1	990
2254	871	1,62677E+12	-1	-1	-1	0
2255	927	1,62677E+12	-1	-1	-1	1021
2256	863	1,62677E+12	-1	-1	-1	987
2257	903	1,62677E+12	-1	-1	-1	992
2258	935	1,62677E+12	-1	-1	-1	1020
2259	895	1,62677E+12	-1	-1	-1	990
2260	879	1,62677E+12	-1	-1	-1	990
2261	903	1,62677E+12	-1	-1	-1	1020
2262	871	1,62677E+12	-1	-1	-1	990
2263	863	1,62677E+12	-1	-1	-1	0
2264	895	1,62677E+12	-1	-1	-1	991
2265	911	1,62677E+12	-1	-1	-1	1018
2266	855	1,62677E+12	-1	-1	-1	992
2267	895	1,62677E+12	-1	-1	-1	990
2268	887	1,62677E+12	-1	-1	-1	1041
2269	871	1,62677E+12	-1	-1	-1	979
2270	887	1,62677E+12	-1	-1	-1	978
2271	911	1,62677E+12	-1	-1	-1	1025
2272	887	1,62677E+12	-1	-1	-1	0
2273	871	1,62677E+12	-1	-1	-1	987
2274	895	1,62677E+12	-1	-1	-1	990
2275	847	1,62677E+12	-1	-1	-1	1020
2276	871	1,62677E+12	-1	-1	-1	990
2277	879	1,62677E+12	-1	-1	-1	991
2278	855	1,62677E+12	-1	-1	-1	1019
2279	879	1,62677E+12	-1	-1	-1	990
2280	887	1,62677E+12	-1	-1	-1	0
2281	855	1,62677E+12	-1	-1	-1	990
2282	855	1,62677E+12	-1	-1	-1	3000
2283	823	1,62677E+12	-1	-1	-1	1
2284	855	1,62677E+12	-1	-1	-1	1019
2285	895	1,62677E+12	-1	-1	-1	990
2286	855	1,62677E+12	-1	-1	-1	989
2287	887	1,62677E+12	-1	-1	-1	1023
2288	887	1,62677E+12	-1	-1	-1	988
2289	863	1,62677E+12	-1	-1	-1	989
2290	919	1,62677E+12	-1	-1	-1	1023
2291	903	1,62677E+12	-1	-1	-1	0
2292	927	1,62677E+12	-1	-1	-1	988
2293	951	1,62677E+12	-1	-1	-1	991
2294	927	1,62677E+12	-1	-1	-1	1020
2295	935	1,62677E+12	-1	-1	-1	994
2296	959	1,62677E+12	-1	-1	-1	984
2297	911	1,62677E+12	-1	-1	-1	1021
2298	927	1,62677E+12	-1	-1	-1	991
2299	919	1,62677E+12	-1	-1	-1	988
2300	887	1,62677E+12	-1	-1	-1	1040
2301	919	1,62677E+12	-1	-1	-1	980
2302	927	1,62677E+12	-1	-1	-1	981
2303	879	1,62677E+12	-1	-1	-1	1021
2304	895	1,62677E+12	-1	-1	-1	0
2305	919	1,62677E+12	-1	-1	-1	988
2306	871	1,62677E+12	-1	-1	-1	991
2307	895	1,62677E+12	-1	-1	-1	1024
2308	895	1,62677E+12	-1	-1	-1	1102
2309	895	1,62677E+12	-1	-1	-1	874
2310	863	1,62677E+12	-1	-1	-1	1006
2311	863	1,62677E+12	-1	-1	-1	1047
2312	919	1,62677E+12	-1	-1	-1	947
2313	863	1,62677E+12	-1	-1	-1	0
2314	903	1,62677E+12	-1	-1	-1	990
2315	599	1,62677E+12	-1	-1	-1	4053
2316	607	1,62677E+12	-1	-1	-1	1949
2317	807	1,62677E+12	-1	-1	-1	0
2318	815	1,62677E+12	-1	-1	-1	1020
2319	887	1,62677E+12	-1	-1	-1	1004
2320	895	1,62677E+12	-1	-1	-1	975
2321	863	1,62677E+12	-1	-1	-1	1020
2322	655	1,62677E+12	-1	-1	-1	991
2323	1000	1,62677E+12	-1	-1	-1	992
2324	831	1,62677E+12	-1	-1	-1	2007
2325	839	1,62677E+12	-1	-1	-1	991
2326	895	1,62677E+12	-1	-1	-1	1021
2327	903	1,62677E+12	-1	-1	-1	994
2328	895	1,62677E+12	-1	-1	-1	986
2329	903	1,62677E+12	-1	-1	-1	0
2330	895	1,62677E+12	-1	-1	-1	1033
2331	895	1,62677E+12	-1	-1	-1	982
2332	879	1,62677E+12	-1	-1	-1	987
2333	863	1,62677E+12	-1	-1	-1	1018
2334	847	1,62677E+12	-1	-1	-1	989
2335	871	1,62677E+12	-1	-1	-1	992
2336	823	1,62677E+12	-1	-1	-1	1018
2337	823	1,62677E+12	-1	-1	-1	0
2338	863	1,62677E+12	-1	-1	-1	991
2339	839	1,62677E+12	-1	-1	-1	990
2340	831	1,62677E+12	-1	-1	-1	1020
2341	855	1,62677E+12	-1	-1	-1	990
2342	863	1,62677E+12	-1	-1	-1	991
2343	839	1,62677E+12	-1	-1	-1	0
2344	863	1,62677E+12	-1	-1	-1	1025
2345	663	1,62677E+12	-1	-1	-1	983
2346	1087	1,62677E+12	-1	-1	-1	989
2347	791	1,62677E+12	-1	-1	-1	1021
2348	823	1,62677E+12	-1	-1	-1	990
2349	847	1,62677E+12	-1	-1	-1	1023
2350	919	1,62677E+12	-1	-1	-1	0
2351	887	1,62677E+12	-1	-1	-1	1018
2352	887	1,62677E+12	-1	-1	-1	961
2353	887	1,62677E+12	-1	-1	-1	989
2354	847	1,62677E+12	-1	-1	-1	1019
2355	863	1,62677E+12	-1	-1	-1	993
2356	911	1,62677E+12	-1	-1	-1	988
2357	903	1,62677E+12	-1	-1	-1	1018
2358	911	1,62677E+12	-1	-1	-1	1014
2359	959	1,62677E+12	-1	-1	-1	1068
2360	951	1,62677E+12	-1	-1	-1	918
2361	911	1,62677E+12	-1	-1	-1	0
2362	935	1,62677E+12	-1	-1	-1	992
2363	1055	1,62677E+12	-1	-1	-1	991
2364	799	1,62677E+12	-1	-1	-1	1019
2365	871	1,62677E+12	-1	-1	-1	991
2366	775	1,62677E+12	-1	-1	-1	3001
2367	823	1,62677E+12	-1	-1	-1	1
2368	839	1,62677E+12	-1	-1	-1	1019
2369	823	1,62677E+12	-1	-1	-1	988
2370	863	1,62677E+12	-1	-1	-1	990
2371	927	1,62677E+12	-1	-1	-1	991
2372	903	1,62677E+12	-1	-1	-1	1020
2373	855	1,62677E+12	-1	-1	-1	990
2374	847	1,62677E+12	-1	-1	-1	990
2375	863	1,62677E+12	-1	-1	-1	0
2376	823	1,62677E+12	-1	-1	-1	3000
2377	871	1,62677E+12	-1	-1	-1	1020
2378	911	1,62677E+12	-1	-1	-1	990
2379	911	1,62677E+12	-1	-1	-1	991
2380	903	1,62677E+12	-1	-1	-1	1018
2381	959	1,62677E+12	-1	-1	-1	991
2382	983	1,62677E+12	-1	-1	-1	0
2383	887	1,62677E+12	-1	-1	-1	991
2384	863	1,62677E+12	-1	-1	-1	1019
2385	855	1,62677E+12	-1	-1	-1	991
2386	903	1,62677E+12	-1	-1	-1	989
2387	871	1,62677E+12	-1	-1	-1	1020
2388	911	1,62677E+12	-1	-1	-1	991
2389	959	1,62677E+12	-1	-1	-1	989
2390	927	1,62677E+12	-1	-1	-1	1020
2391	951	1,62677E+12	-1	-1	-1	990
2392	1000	1,62677E+12	-1	-1	-1	990
2393	919	1,62677E+12	-1	-1	-1	1019
2394	911	1,62677E+12	-1	-1	-1	0
2395	895	1,62677E+12	-1	-1	-1	1013
2396	871	1,62677E+12	-1	-1	-1	967
2397	911	1,62677E+12	-1	-1	-1	1022
2398	927	1,62677E+12	-1	-1	-1	990
2399	903	1,62677E+12	-1	-1	-1	990
2400	927	1,62677E+12	-1	-1	-1	1151
2401	967	1,62677E+12	-1	-1	-1	860
2402	927	1,62677E+12	-1	-1	-1	1017
2403	919	1,62677E+12	-1	-1	-1	992
2404	935	1,62677E+12	-1	-1	-1	991
2405	807	1,62677E+12	-1	-1	-1	0
2406	1007	1,62677E+12	-1	-1	-1	989
2407	807	1,62677E+12	-1	-1	-1	1018
2408	863	1,62677E+12	-1	-1	-1	994
2409	895	1,62677E+12	-1	-1	-1	989
2410	847	1,62677E+12	-1	-1	-1	1019
2411	847	1,62677E+12	-1	-1	-1	989
2412	903	1,62677E+12	-1	-1	-1	992
2413	831	1,62677E+12	-1	-1	-1	0
2414	887	1,62677E+12	-1	-1	-1	1019
2415	895	1,62677E+12	-1	-1	-1	991
2416	783	1,62677E+12	-1	-1	-1	989
2417	855	1,62677E+12	-1	-1	-1	1018
2418	903	1,62677E+12	-1	-1	-1	994
2419	895	1,62677E+12	-1	-1	-1	988
2420	783	1,62677E+12	-1	-1	-1	0
2421	951	1,62677E+12	-1	-1	-1	1018
2422	863	1,62677E+12	-1	-1	-1	993
2423	871	1,62677E+12	-1	-1	-1	989
2424	847	1,62677E+12	-1	-1	-1	1020
2425	831	1,62677E+12	-1	-1	-1	990
2426	879	1,62677E+12	-1	-1	-1	991
2427	887	1,62677E+12	-1	-1	-1	1019
2428	887	1,62677E+12	-1	-1	-1	0
2429	927	1,62677E+12	-1	-1	-1	990
2430	895	1,62677E+12	-1	-1	-1	990
2431	895	1,62677E+12	-1	-1	-1	1021
2432	911	1,62677E+12	-1	-1	-1	990
2433	863	1,62677E+12	-1	-1	-1	989
2434	895	1,62677E+12	-1	-1	-1	1019
2435	903	1,62677E+12	-1	-1	-1	994
2436	879	1,62677E+12	-1	-1	-1	988
2437	887	1,62677E+12	-1	-1	-1	1020
2438	935	1,62677E+12	-1	-1	-1	0
2439	879	1,62677E+12	-1	-1	-1	1020
2440	903	1,62677E+12	-1	-1	-1	991
2441	927	1,62677E+12	-1	-1	-1	989
2442	871	1,62677E+12	-1	-1	-1	990
2443	895	1,62677E+12	-1	-1	-1	990
2444	903	1,62677E+12	-1	-1	-1	1021
2445	871	1,62677E+12	-1	-1	-1	989
2446	823	1,62677E+12	-1	-1	-1	2010
2447	855	1,62677E+12	-1	-1	-1	991
2448	863	1,62677E+12	-1	-1	-1	990
2449	823	1,62677E+12	-1	-1	-1	1018
2450	895	1,62677E+12	-1	-1	-1	991
2451	919	1,62677E+12	-1	-1	-1	991
2452	871	1,62677E+12	-1	-1	-1	989
2453	919	1,62677E+12	-1	-1	-1	1021
2454	623	1,62677E+12	-1	-1	-1	0
2455	895	1,62677E+12	-1	-1	-1	2999
2456	879	1,62677E+12	-1	-1	-1	990
2457	863	1,62677E+12	-1	-1	-1	990
2458	887	1,62677E+12	-1	-1	-1	1019
2459	855	1,62677E+12	-1	-1	-1	992
2460	871	1,62677E+12	-1	-1	-1	1
2461	887	1,62677E+12	-1	-1	-1	990
2462	863	1,62677E+12	-1	-1	-1	1029
2463	903	1,62677E+12	-1	-1	-1	980
2464	919	1,62677E+12	-1	-1	-1	990
2465	863	1,62677E+12	-1	-1	-1	1021
2466	903	1,62677E+12	-1	-1	-1	993
2467	927	1,62677E+12	-1	-1	-1	985
2468	895	1,62677E+12	-1	-1	-1	1020
2469	895	1,62677E+12	-1	-1	-1	992
2470	927	1,62677E+12	-1	-1	-1	0
2471	879	1,62677E+12	-1	-1	-1	989
2472	903	1,62677E+12	-1	-1	-1	1050
2473	903	1,62677E+12	-1	-1	-1	990
2474	887	1,62677E+12	-1	-1	-1	989
2475	879	1,62677E+12	-1	-1	-1	992
2476	919	1,62677E+12	-1	-1	-1	991
2477	879	1,62677E+12	-1	-1	-1	989
2478	887	1,62677E+12	-1	-1	-1	1020
2479	895	1,62677E+12	-1	-1	-1	0
2480	903	1,62677E+12	-1	-1	-1	989
2481	911	1,62677E+12	-1	-1	-1	990
2482	911	1,62677E+12	-1	-1	-1	1020
2483	903	1,62677E+12	-1	-1	-1	991
2484	871	1,62677E+12	-1	-1	-1	990
2485	879	1,62677E+12	-1	-1	-1	1020
2486	871	1,62677E+12	-1	-1	-1	989
2487	855	1,62677E+12	-1	-1	-1	991
2488	879	1,62677E+12	-1	-1	-1	0
2489	903	1,62677E+12	-1	-1	-1	1018
2490	887	1,62677E+12	-1	-1	-1	991
2491	903	1,62677E+12	-1	-1	-1	991
2492	919	1,62677E+12	-1	-1	-1	1020
2493	607	1,62677E+12	-1	-1	-1	990
2494	1127	1,62677E+12	-1	-1	-1	989
2495	967	1,62677E+12	-1	-1	-1	1020
2496	791	1,62677E+12	-1	-1	-1	991
2497	887	1,62677E+12	-1	-1	-1	0
2498	951	1,62677E+12	-1	-1	-1	990
2499	919	1,62677E+12	-1	-1	-1	1021
2500	903	1,62677E+12	-1	-1	-1	988
2501	935	1,62677E+12	-1	-1	-1	992
2502	919	1,62677E+12	-1	-1	-1	1019
2503	903	1,62677E+12	-1	-1	-1	991
2504	919	1,62677E+12	-1	-1	-1	990
2505	911	1,62677E+12	-1	-1	-1	1028
2506	887	1,62677E+12	-1	-1	-1	982
2507	903	1,62677E+12	-1	-1	-1	990
2508	919	1,62677E+12	-1	-1	-1	1048
2509	879	1,62677E+12	-1	-1	-1	0
2510	911	1,62677E+12	-1	-1	-1	991
2511	911	1,62677E+12	-1	-1	-1	959
2512	895	1,62677E+12	-1	-1	-1	1020
2513	927	1,62677E+12	-1	-1	-1	993
2514	903	1,62677E+12	-1	-1	-1	988
2515	879	1,62677E+12	-1	-1	-1	1019
2516	895	1,62677E+12	-1	-1	-1	991
2517	855	1,62677E+12	-1	-1	-1	993
2518	831	1,62677E+12	-1	-1	-1	0
2519	847	1,62677E+12	-1	-1	-1	1019
2520	815	1,62677E+12	-1	-1	-1	987
2521	847	1,62677E+12	-1	-1	-1	992
2522	887	1,62677E+12	-1	-1	-1	1021
2523	839	1,62677E+12	-1	-1	-1	991
2524	871	1,62677E+12	-1	-1	-1	990
2525	879	1,62677E+12	-1	-1	-1	0
2526	847	1,62677E+12	-1	-1	-1	1022
2527	839	1,62677E+12	-1	-1	-1	2994
2528	839	1,62677E+12	-1	-1	-1	992
2529	879	1,62677E+12	-1	-1	-1	989
2530	895	1,62677E+12	-1	-1	-1	0
2531	855	1,62677E+12	-1	-1	-1	1028
2532	911	1,62677E+12	-1	-1	-1	984
2533	895	1,62677E+12	-1	-1	-1	988
2534	863	1,62677E+12	-1	-1	-1	1027
2535	879	1,62677E+12	-1	-1	-1	985
2536	871	1,62677E+12	-1	-1	-1	988
2537	863	1,62677E+12	-1	-1	-1	1020
2538	911	1,62677E+12	-1	-1	-1	992
2539	839	1,62677E+12	-1	-1	-1	0
2540	871	1,62677E+12	-1	-1	-1	3000
2541	871	1,62677E+12	-1	-1	-1	989
2542	871	1,62677E+12	-1	-1	-1	1050
2543	967	1,62677E+12	-1	-1	-1	0
2544	943	1,62677E+12	-1	-1	-1	989
2545	951	1,62677E+12	-1	-1	-1	961
2546	959	1,62677E+12	-1	-1	-1	1020
2547	967	1,62677E+12	-1	-1	-1	1001
2548	951	1,62677E+12	-1	-1	-1	981
2549	991	1,62677E+12	-1	-1	-1	1018
2550	959	1,62677E+12	-1	-1	-1	989
2551	919	1,62677E+12	-1	-1	-1	991
2552	943	1,62677E+12	-1	-1	-1	1021
2553	951	1,62677E+12	-1	-1	-1	990
2554	903	1,62677E+12	-1	-1	-1	989
2555	887	1,62677E+12	-1	-1	-1	3000
2556	879	1,62677E+12	-1	-1	-1	1020
2557	903	1,62677E+12	-1	-1	-1	0
2558	871	1,62677E+12	-1	-1	-1	991
2559	871	1,62677E+12	-1	-1	-1	990
2560	903	1,62677E+12	-1	-1	-1	1018
2561	911	1,62677E+12	-1	-1	-1	992
2562	879	1,62677E+12	-1	-1	-1	991
2563	911	1,62677E+12	-1	-1	-1	1018
2564	887	1,62677E+12	-1	-1	-1	991
2565	895	1,62677E+12	-1	-1	-1	989
2566	911	1,62677E+12	-1	-1	-1	0
2567	855	1,62677E+12	-1	-1	-1	1020
2568	879	1,62677E+12	-1	-1	-1	990
2569	847	1,62677E+12	-1	-1	-1	990
2570	879	1,62677E+12	-1	-1	-1	1021
2571	871	1,62677E+12	-1	-1	-1	992
2572	863	1,62677E+12	-1	-1	-1	987
2573	903	1,62677E+12	-1	-1	-1	1020
2574	911	1,62677E+12	-1	-1	-1	991
2575	887	1,62677E+12	-1	-1	-1	0
2576	903	1,62677E+12	-1	-1	-1	990
2577	895	1,62677E+12	-1	-1	-1	1049
2578	855	1,62677E+12	-1	-1	-1	2971
2579	847	1,62677E+12	-1	-1	-1	0
2580	807	1,62677E+12	-1	-1	-1	992
2581	911	1,62677E+12	-1	-1	-1	987
2582	903	1,62677E+12	-1	-1	-1	1021
2583	871	1,62677E+12	-1	-1	-1	991
2584	935	1,62677E+12	-1	-1	-1	989
2585	975	1,62677E+12	-1	-1	-1	1023
2586	919	1,62677E+12	-1	-1	-1	988
2587	903	1,62677E+12	-1	-1	-1	988
2588	895	1,62677E+12	-1	-1	-1	992
2589	807	1,62677E+12	-1	-1	-1	0
2590	783	1,62677E+12	-1	-1	-1	1019
2591	831	1,62677E+12	-1	-1	-1	989
2592	855	1,62677E+12	-1	-1	-1	991
2593	911	1,62677E+12	-1	-1	-1	1020
2594	887	1,62677E+12	-1	-1	-1	990
2595	895	1,62677E+12	-1	-1	-1	0
2596	927	1,62677E+12	-1	-1	-1	1020
2597	895	1,62677E+12	-1	-1	-1	994
2598	895	1,62677E+12	-1	-1	-1	986
2599	767	1,62677E+12	-1	-1	-1	3000
2600	799	1,62677E+12	-1	-1	-1	0
2601	759	1,62677E+12	-1	-1	-1	992
2602	847	1,62677E+12	-1	-1	-1	1018
2603	759	1,62677E+12	-1	-1	-1	998
2604	791	1,62677E+12	-1	-1	-1	984
2605	839	1,62677E+12	-1	-1	-1	0
2606	815	1,62677E+12	-1	-1	-1	1018
2607	799	1,62677E+12	-1	-1	-1	990
2608	767	1,62677E+12	-1	-1	-1	3000
2609	807	1,62677E+12	-1	-1	-1	0
2610	815	1,62677E+12	-1	-1	-1	993
2611	791	1,62677E+12	-1	-1	-1	1020
2612	815	1,62677E+12	-1	-1	-1	988
2613	831	1,62677E+12	-1	-1	-1	989
2614	815	1,62677E+12	-1	-1	-1	0
2615	847	1,62677E+12	-1	-1	-1	1020
2616	887	1,62677E+12	-1	-1	-1	990
2617	887	1,62677E+12	-1	-1	-1	992
2618	855	1,62677E+12	-1	-1	-1	1020
2619	903	1,62677E+12	-1	-1	-1	990
2620	607	1,62677E+12	-1	-1	-1	0
2621	967	1,62677E+12	-1	-1	-1	990
2622	903	1,62677E+12	-1	-1	-1	1019
2623	871	1,62677E+12	-1	-1	-1	990
2624	847	1,62677E+12	-1	-1	-1	992
2625	863	1,62677E+12	-1	-1	-1	1019
2626	879	1,62677E+12	-1	-1	-1	991
2627	847	1,62677E+12	-1	-1	-1	997
2628	895	1,62677E+12	-1	-1	-1	0
2629	919	1,62677E+12	-1	-1	-1	1011
2630	887	1,62677E+12	-1	-1	-1	990
2631	839	1,62677E+12	-1	-1	-1	1020
2632	895	1,62677E+12	-1	-1	-1	991
2633	935	1,62677E+12	-1	-1	-1	989
2634	951	1,62677E+12	-1	-1	-1	992
2635	927	1,62677E+12	-1	-1	-1	1020
2636	839	1,62677E+12	-1	-1	-1	1092
2637	823	1,62677E+12	-1	-1	-1	913
2638	863	1,62677E+12	-1	-1	-1	0
2639	831	1,62677E+12	-1	-1	-1	1086
2640	823	1,62677E+12	-1	-1	-1	898
2641	847	1,62677E+12	-1	-1	-1	989
2642	879	1,62677E+12	-1	-1	-1	1020
2643	863	1,62677E+12	-1	-1	-1	991
2644	863	1,62677E+12	-1	-1	-1	0
2645	951	1,62677E+12	-1	-1	-1	990
2646	935	1,62677E+12	-1	-1	-1	1019
2647	919	1,62677E+12	-1	-1	-1	991
2648	927	1,62677E+12	-1	-1	-1	1007
2649	959	1,62677E+12	-1	-1	-1	1106
2650	887	1,62677E+12	-1	-1	-1	887
2651	959	1,62677E+12	-1	-1	-1	990
2652	943	1,62677E+12	-1	-1	-1	1021
2653	599	1,62677E+12	-1	-1	-1	989
2654	719	1,62677E+12	-1	-1	-1	2023
2655	919	1,62677E+12	-1	-1	-1	0
2656	775	1,62677E+12	-1	-1	-1	977
2657	847	1,62677E+12	-1	-1	-1	990
2658	903	1,62677E+12	-1	-1	-1	1019
2659	951	1,62677E+12	-1	-1	-1	991
2660	919	1,62677E+12	-1	-1	-1	990
2661	935	1,62677E+12	-1	-1	-1	1020
2662	991	1,62677E+12	-1	-1	-1	1044
2663	911	1,62677E+12	-1	-1	-1	936
2664	935	1,62677E+12	-1	-1	-1	1020
2665	943	1,62677E+12	-1	-1	-1	1020
