	Timestamp	Quality	Lat	Lon	gap tmsp raw GPS (ms)
96	1,62758E+12	5.0	45.52609252929688	4.861605847258923	5999
97	1,62758E+12	5.0	45.5279541015625	4.861868368466256	6049
98	1,62758E+12	5.0	45.529815673828125	4.861542480070946	5910
99	1,62758E+12	5.0	45.531585693359375	4.860673695807216	6007
100	1,62758E+12	5.0	45.533233642578125	4.859363855798597	6002
101	1,62758E+12	5.0	45.53488159179688	4.858059044931883	6027
102	1,62758E+12	5.0	45.536651611328125	4.857088085268491	5971
103	1,62758E+12	5.0	45.538421630859375	4.8562945704952405	6034
104	1,62758E+12	5.0	45.54019165039063	4.8555179871663965	5995
105	1,62758E+12	5.0	45.541778564453125	4.854521714155426	5982
106	1,62758E+12	5.0	45.542999267578125	4.85269546509241	5987
107	1,62758E+12	5.0	45.54351806640625	4.850224144761311	6039
108	1,62758E+12	5.0	45.543365478515625	4.847561549399837	6010
109	1,62758E+12	5.0	45.54339599609375	4.844897361476761	5952
110	1,62758E+12	5.0	45.5440673828125	4.842392848809102	6048
111	1,62758E+12	5.0	45.544952392578125	4.840058404956795	5948
112	1,62758E+12	5.0	45.54605102539063	4.8378274776086565	6029
113	1,62758E+12	5.0	45.547210693359375	4.835759494458172	6018
114	1,62758E+12	5.0	45.54840087890625	4.833967611198159	5988
115	1,62758E+12	5.0	45.549591064453125	4.832360548903078	5947
116	1,62758E+12	5.0	45.55075073242188	4.83092414215657	6019
117	1,62758E+12	5.0	45.55191040039063	4.829551018779007	5997
118	1,62758E+12	5.0	45.553131103515625	4.828252075244513	5999
119	1,62758E+12	5.0	45.55438232421875	4.826967045669282	5997
120	1,62758E+12	5.0	45.555755615234375	4.825629880656326	6004
121	1,62758E+12	5.0	45.557220458984375	4.8242614511445385	6043
122	1,62758E+12	5.0	45.558685302734375	4.822949683298192	5950
123	1,62758E+12	5.0	45.56011962890625	4.82168653049024	6005
124	1,62758E+12	5.0	45.56158447265625	4.8204709868923015	6028
125	1,62758E+12	5.0	45.563079833984375	4.819295173515397	5979
126	1,62758E+12	5.0	45.56466674804688	4.818201167513447	6058
127	1,62758E+12	5.0	45.566436767578125	4.817281840373592	5933
128	1,62758E+12	5.0	45.568145751953125	4.81622781604977	6033
129	1,62758E+12	5.0	45.569671630859375	4.814938344065859	5958
130	1,62758E+12	5.0	45.571136474609375	4.813260873784137	6012
131	1,62758E+12	5.0	45.57241821289063	4.811290204529475	6052
132	1,62758E+12	5.0	45.573516845703125	4.80912054889352	5944
133	1,62758E+12	5.0	45.57467651367188	4.806992132221168	6002
134	1,62758E+12	5.0	45.576080322265625	4.805260011930768	5993
135	1,62758E+12	5.0	45.577728271484375	4.8040038161024485	6046
136	1,62758E+12	5.0	45.57940673828125	4.802994718779626	5950
137	1,62758E+12	5.0	45.580841064453125	4.802182680000366	6034
138	1,62758E+12	5.0	45.582122802734375	4.8015376925513165	5973
139	1,62758E+12	5.0	45.58346557617188	4.800863452260197	5981
140	1,62758E+12	5.0	45.58493041992188	4.800182590265572	6013
141	1,62758E+12	5.0	45.586181640625	4.7996296361133455	6002
142	1,62758E+12	5.0	45.587310791015625	4.799297377471625	6059
143	1,62758E+12	5.0	45.58831787109375	4.799944208939373	5916
144	1,62758E+12	5.0	45.58901977539063	4.801414143298567	6006
145	1,62758E+12	5.0	45.58932495117188	4.80328515172452	6015
146	1,62758E+12	5.0	45.5894775390625	4.805466542024916	5989
147	1,62758E+12	5.0	45.58941650390625	4.807858066637821	6036
148	1,62758E+12	5.0	45.589111328125	4.810398956765244	5976
149	1,62758E+12	5.0	45.588714599609375	4.812765000392508	6041
150	1,62758E+12	5.0	45.58853149414063	4.814963405956342	6019
151	1,62758E+12	5.0	45.588470458984375	4.817231947321199	5966
152	1,62758E+12	5.0	45.58859252929688	4.81962680444751	5965
153	1,62758E+12	5.0	45.58892822265625	4.8218213113209165	6283
154	1,62758E+12	5.0	45.58941650390625	4.824042467067849	5640
155	1,62758E+12	5.0	45.589935302734375	4.826323158451067	6159
156	1,62758E+12	5.0	45.59039306640625	4.8284889478281405	5920
157	1,62758E+12	5.0	45.5906982421875	4.830624824394314	5991
158	1,62758E+12	5.0	45.590911865234375	4.832673696805567	6008
159	1,62758E+12	5.0	45.59112548828125	4.834812255580755	6030
160	1,62758E+12	5.0	45.59136962890625	4.836951820184325	6000
161	1,62758E+12	5.0	45.591644287109375	4.839118123059011	5825
162	1,62758E+12	5.0	45.592132568359375	4.8413538280919575	6181
163	1,62758E+12	5.0	45.59274291992188	4.843519628052454	5968
164	1,62758E+12	5.0	45.59341430664063	4.84550119378124	6030
165	1,62758E+12	5.0	45.594268798828125	4.847462307666286	6001
166	1,62758E+12	5.0	45.59527587890625	4.849294507880555	6174
167	1,62758E+12	5.0	45.59640502929688	4.851059401412355	5789
168	1,62758E+12	5.0	45.59759521484375	4.852674091239322	6036
169	1,62758E+12	5.0	45.59884643554688	4.854155173529735	5962
170	1,62758E+12	5.0	45.600128173828125	4.855625778441183	5991
171	1,62758E+12	5.0	45.6014404296875	4.856972415004724	6045
172	1,62758E+12	5.0	45.602783203125	4.858127273623699	6000
173	1,62758E+12	5.0	45.60415649414063	4.859009804208632	5994
174	1,62758E+12	5.0	45.605499267578125	4.859861489389893	6002
175	1,62758E+12	5.0	45.606781005859375	4.860982652758119	6002
176	1,62758E+12	5.0	45.60806274414063	4.86241042614436	6000
177	1,62758E+12	5.0	45.60919189453125	4.864088064064145	6022
178	1,62758E+12	5.0	45.610137939453125	4.866022942592265	5980
179	1,62758E+12	5.0	45.61090087890625	4.868141720075968	5998
180	1,62758E+12	5.0	45.61148071289063	4.87042553723312	5998
181	1,62758E+12	5.0	45.6119384765625	4.872671216730841	6033
182	1,62758E+12	5.0	45.612396240234375	4.874872472141752	5968
183	1,62758E+12	5.0	45.612823486328125	4.877115637068522	5965
184	1,62758E+12	5.0	45.61334228515625	4.8795551899866005	6033
185	1,62758E+12	5.0	45.613861083984375	4.882118124519365	5971
186	1,62758E+12	5.0	45.614532470703125	4.8846234753773405	6030
187	1,62758E+12	5.0	45.615509033203125	4.886905113239667	5952
188	1,62758E+12	5.0	45.616729736328125	4.888973934580468	6066
189	1,62758E+12	5.0	45.6181640625	4.890730530028129	5945
190	1,62758E+12	5.0	45.61968994140625	4.8920928407506015	6054
191	1,62758E+12	5.0	45.621368408203125	4.893096573655394	6029
192	1,62758E+12	5.0	45.623138427734375	4.8937140684620415	5970
193	1,62758E+12	5.0	45.625	4.89391531795719	5975
194	1,62758E+12	5.0	45.626861572265625	4.8937564808920895	5961
195	1,62758E+12	5.0	45.628692626953125	4.893515165899781	6044
196	1,62758E+12	5.0	45.63043212890625	4.893289776523498	5967
197	1,62758E+12	5.0	45.63229370117188	4.893089449037698	6037
198	1,62758E+12	5.0	45.634185791015625	4.892927510668423	5962
199	1,62758E+12	5.0	45.636077880859375	4.893204448749212	6081
200	1,62758E+12	5.0	45.6378173828125	4.8940927628473325	5948
201	1,62758E+12	5.0	45.639404296875	4.895451553170472	5954
202	1,62758E+12	5.0	45.640869140625	4.897169591863544	6013
203	1,62758E+12	5.0	45.641937255859375	4.899301109840068	6035
204	1,62758E+12	5.0	45.6427001953125	4.901772765447294	5962
205	1,62758E+12	5.0	45.64324951171875	4.904350787405766	6002
206	1,62758E+12	5.0	45.64376831054688	4.906816072766582	6003
207	1,62758E+12	5.0	45.644317626953125	4.909289069478316	6003
208	1,62758E+12	5.0	45.6448974609375	4.911843203012749	5995
209	1,62758E+12	5.0	45.645751953125	4.914204804231333	6054
210	1,62758E+12	5.0	45.646759033203125	4.916045386348773	6021
211	1,62758E+12	5.0	45.64776611328125	4.917355729271581	5916
212	1,62758E+12	5.0	45.6488037109375	4.918335238476208	6128
213	1,62758E+12	5.0	45.6500244140625	4.919176865373663	5875
214	1,62758E+12	5.0	45.6514892578125	4.919834090401344	6005
215	1,62758E+12	5.0	45.65304565429688	4.920342201371603	6049
216	1,62758E+12	5.0	45.65460205078125	4.9208352249161535	5944
217	1,62758E+12	5.0	45.656158447265625	4.921332690869384	5993
218	1,62758E+12	5.0	45.65768432617188	4.921875670556838	6027
219	1,62758E+12	5.0	45.65914916992188	4.9223313108132425	6011
220	1,62758E+12	5.0	45.66058349609375	4.922738922764475	5956
221	1,62758E+12	5.0	45.66207885742188	4.92324829102021	6066
222	1,62758E+12	5.0	45.663604736328125	4.923759587113675	5988
223	1,62758E+12	5.0	45.665069580078125	4.924565590922651	5991
224	1,62758E+12	5.0	45.66644287109375	4.925648029898224	5996
225	1,62758E+12	5.0	45.6676025390625	4.927012100820361	5970
226	1,62758E+12	5.0	45.66860961914063	4.928625952457011	5993
227	1,62758E+12	5.0	45.66937255859375	4.930441388864937	6033
228	1,62758E+12	5.0	45.669952392578125	4.932334693153326	5981
229	1,62758E+12	5.0	45.67037963867188	4.934187429030365	5997
230	1,62758E+12	5.0	45.6707763671875	4.935863893483705	5995
231	1,62758E+12	5.0	45.67111206054688	4.937439188365766	5999
232	1,62758E+12	5.0	45.671173095703125	4.938701981594893	6000
233	1,62758E+12	5.0	45.67047119140625	4.938990930099915	6000
234	1,62758E+12	5.0	45.67013549804688	4.937993399803469	6041
235	1,62758E+12	5.0	45.670257568359375	4.936754889790841	5959
236	1,62758E+12	5.0	45.67010498046875	4.93574637920124	5999
237	1,62758E+12	5.0	45.66989135742188	4.93505009450478	6003
238	1,62758E+12	5.0	45.66949462890625	4.935190407563872	5990
239	1,62758E+12	5.0	45.66949462890625	4.9359165522378845	6005
240	1,62758E+12	5.0	45.66925048828125	4.936863314715972	6001
241	1,62758E+12	5.0	45.66937255859375	4.9378413520799365	6000
242	1,62758E+12	5.0	45.66961669921875	4.938621068367746	6032
243	1,62758E+12	5.0	45.66964721679688	4.939561732422881	5968
244	1,62758E+12	5.0	45.669677734375	4.940487907583537	6022
245	1,62758E+12	5.0	45.669677734375	4.941477869619214	5980
246	1,62758E+12	5.0	45.669708251953125	4.942464192442492	5997
247	1,62758E+12	5.0	45.669708251953125	4.942824647171021	6023
248	1,62758E+12	5.0	45.66973876953125	4.943269359340379	5968
249	1,62758E+12	5.0	45.6697998046875	4.9441593990455415	5997
250	1,62758E+12	5.0	45.66986083984375	4.944880642001466	6012
251	1,62758E+12	5.0	45.66986083984375	4.94499321096106	6008
252	1,62758E+12	5.0	45.66989135742188	4.945580111821132	5972
253	1,62758E+12	5.0	45.66986083984375	4.946444205951568	6020
254	1,62758E+12	5.0	45.66989135742188	4.947055904977103	6023
255	1,62758E+12	5.0	45.66989135742188	4.947797306182668	5960
256	1,62758E+12	5.0	45.669830322265625	4.948754572763209	6015
257	1,62758E+12	5.0	45.66986083984375	4.949521869425615	6001
258	1,62758E+12	5.0	45.6697998046875	4.950055669675468	5996
259	1,62758E+12	5.0	45.6697998046875	4.950134083633264	5989
260	1,62758E+12	5.0	45.669677734375	4.950228715320071	6008
261	1,62758E+12	5.0	45.669342041015625	4.950331812729082	6005
262	1,62758E+12	5.0	45.6688232421875	4.950473885987839	5994
263	1,62758E+12	5.0	45.668212890625	4.950679410253605	6004
264	1,62758E+12	5.0	45.667572021484375	4.95086875744625	5982
265	1,62758E+12	5.0	45.667022705078125	4.951040670280299	6032
266	1,62758E+12	5.0	45.66656494140625	4.951184671376786	5981
267	1,62758E+12	5.0	45.66598510742188	4.951393632222853	6004
268	1,62758E+12	5.0	45.66567993164063	4.95143353008195	5997
269	1,62758E+12	5.0	45.66567993164063	4.95093958452805	5989
270	1,62758E+12	5.0	45.6656494140625	4.950447818268976	6009
271	1,62758E+12	5.0	45.66558837890625	4.949956219647964	6018
272	1,62758E+12	5.0	45.6656494140625	4.949687898320424	5962
273	1,62758E+12	5.0	45.665802001953125	4.949072683234651	6013
274	1,62758E+12	5.0	45.66583251953125	4.948598938067396	5993
275	1,62758E+12	5.0	45.66598510742188	4.948025196795303	5998
276	1,62758E+12	5.0	45.66622924804688	4.947551258388887	6011
277	1,62758E+12	5.0	45.66647338867188	4.947120337466164	6001
278	1,62758E+12	5.0	45.666534423828125	4.946945411217092	6022
279	1,62758E+12	5.0	45.666351318359375	4.9472911935345705	6032
280	1,62758E+12	5.0	45.666107177734375	4.94772428036097	5929
281	1,62758E+12	5.0	45.66598510742188	4.947984041650731	6012
282	1,62758E+12	5.0	45.66598510742188	4.948024442424018	6005
283	1,62758E+12	5.0	45.665924072265625	4.948102560995372	6002
